Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000258382019,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Biztonságtechnika (985),Árubeszerzés,900000000.0,HUF,35125300-2,79710000-4|31320000-5|31321000-2|31300000-9|72250000-2|45222300-2|35125300-2|71320000-7|50312600-1,HU,Igen,Nem,Igen,Nem,Igen,,2019-08-15,2.0,Nem,4iG Nyilvánosan Működő Részvénytársaság,"12011069244,HU12011069,01-10-044993",HUN_1037_Budapest_Montevideo Utca 8.,Nem,,HUF,900000000.0,HUF,Igen,1. Kerubiel Kft. (Adószám: 25914302-2-43.) 2. SPECTRUM SECURITY SAFETY Kft. (Adószám: 12305656-2-42) 3. KNER House Kft. (Adószám: 23851405-2-06) 4. metALCOM Zrt. (Adószám: 25422359-2-44.),"1.Kerubiel Kft.(25914302-2-43., M.2. d) pont) 2. SPECTRUM SECURITY SAFETY Kft. ( 12305656-2-42, M.1. a),b), c) és d) pont) 3.KNER House Kft.(23851405-2-06, M.2. a) és c)) 4.metALCOM Zrt. (25422359-2-44, M.2.b)) 5. C&C RASS Kft. (11813198-2-42, P.2.)",Igen,Nem,Nincs adat,15933/2019,2019/S 165-404648,2019-08-28,Tájékoztató az eljárás eredményéről,-13 days,82057,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,4iG Nyilvánosan Működő Részvénytársaság
EKR000288172019,,,Madách Színház Nonprofit Korlátolt Felelősségű Társaság.,21974593242,Nem,Nem,N - Közjogi szervezet,"KL - Szabadidő, kultúra és vallás",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,villamos energia beszerzése,Árubeszerzés,24863512.0,HUF,09310000-5,09310000-5,HU120,Nem,Nem,Igen,Nem,Igen,,2019-05-29,7.0,Nem,ALTEO Energiakereskedő Zártkörűen Működő Részvénytársaság,"23720448241,HU23720448",HUN_1131_Budapest_Babér Utca 1-5.,Nem,24000000.0,HUF,24863512.0,HUF,Nem,,,Nem,Nem,Nincs adat,10753/2019,,2019-06-12,Tájékoztató az eljárás eredményéről,-14 days,82418,Madách Színház Nonprofit Korlátolt Felelősségű Társaság.,ALTEO Energiakereskedő Zártkörűen Működő Részvénytársaság
EKR000360892019,,,Nemzeti Élelmiszerlánc-biztonsági Hivatal,15598347241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vezetékes földgáz beszerzése,Árubeszerzés,86530714.0,HUF,09123000-7,09123000-7,HU2|HU1|HU3,Nem,Nem,Igen,Nem,Igen,,2019-08-13,5.0,Nem,NKM Földgázszolgáltató Zrt.,"10897830244,HU10897830",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,110819384.0,HUF,86530714.0,HUF,Nem,,,Nem,Nem,Nincs adat,16106/2019,2019/S 166-406283,2019-08-29,Tájékoztató az eljárás eredményéről,-16 days,82851,Nemzeti Élelmiszerlánc-biztonsági Hivatal,NKM Földgázszolgáltató Zrt.
EKR000378392019,,,KFKI Üzemeltető Kft,10670484243,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzés - KFKI,Árubeszerzés,209437454.0,HUF,09310000-5,09310000-5,HU11,Nem,Nem,Igen,Nem,Igen,,2019-07-10,3.0,Nem,ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság,"12928130244,HU12928130",HUN_1132_Budapest_Váci út  72-74.,Nem,,HUF,209437454.0,HUF,Nem,,,Nem,Nem,Nincs adat,13166/2019,2019/S 145-356818,2019-07-29,Tájékoztató az eljárás eredményéről,-19 days,82992,KFKI Üzemeltető Kft,ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság
EKR000290762018,,,Nemzeti Adó- és Vámhivatal,15789934251,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Gazdasági és pénzügyek,Uniós eljárásrend,Nyílt eljárás,Szabadpiaci földgáz beszerzése 2018-2019. évre,Árubeszerzés,468603175.0,HUF,09123000-7,09123000-7,HU2|HU3|HU1,Nem,Nem,Igen,Nem,Igen,,2018-10-31,4.0,Nem,NKM Földgázszolgáltató Zrt.,"10897830244,HU10897830",HUN_1081_Budapest_II. János Pál pápa Tér 20 ,Nem,470848304.0,HUF,468603175.0,HUF,Nem,,,Nem,Nem,Nincs adat,21364/2018,2018/S 235-537167,2018-12-06,Tájékoztató az eljárás eredményéről,-36 days,83007,Nemzeti Adó- és Vámhivatal,NKM Földgázszolgáltató Zrt.
EKR000387202019,,,Kecskeméti Szakképzési Centrum,15832018203,Nem,Nem,N - Közjogi szervezet,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Villamos energia beszerzése,Árubeszerzés,45772197.0,HUF,09310000-5,09310000-5,HU331,Nem,Nem,Igen,Nem,Igen,,2019-06-28,4.0,Nem,E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság,"25343502244,HU25343502",HUN_1117_Budapest_Infopark Sétány 1.,Nem,46149714.0,HUF,45772197.0,HUF,Nem,,,Nem,Nem,Nincs adat,13402/2019,,2019-07-21,Tájékoztató az eljárás eredményéről,-23 days,83013,Kecskeméti Szakképzési Centrum,E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság
EKR000390992019,,,Dr. Kovács Pál Könyvtár és Közösségi Tér,15369653208,Nem,Nem,N - Regionális/helyi szintű,"KL - Szabadidő, kultúra és vallás",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Irodaszerek és barkácsanyagok beszerzése,Árubeszerzés,20029110.0,HUF,30199000-0,30199000-0,HU221,Nem,Nem,Igen,Igen,Igen,,2019-06-05,1.0,Nem,PROFIL-COPY 2002 Irodatechnikai Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,"12933086205,HU12933086",HUN_3531_Miskolc_Kiss Ernő Út 35/A.,Igen,20029110.0,HUF,20029110.0,HUF,Nem,,,Igen,Nem,Nincs adat,13324/2019,,2019-07-22,Tájékoztató az eljárás eredményéről,-47 days,83027,Dr. Kovács Pál Könyvtár és Közösségi Tér,PROFIL-COPY 2002 Irodatechnikai Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság
EKR000165862019,,,Országos Rendőr-főkapitányság,15720890251,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Közrend és biztonság,Uniós eljárásrend,Nyílt eljárás,Meghallgató helyiségek kiépítése,Árubeszerzés,724097868.0,HUF,32330000-5,32341000-5|32330000-5|32420000-3|32232000-8,HU,Igen,Nem,Igen,Nem,Igen,,2020-06-23,2.0,Nem,T-Systems Magyarország Zártkörűen Működő Részvénytársaság,"12928099244,HU12928099,01-10-044852",HUN_1097_Budapest_Könyves Kálmán Körút 36.,Igen,,HUF,724097868.0,HUF,Igen,,,Nem,Nem,Nincs adat,11922/2020,2020/S 135-332070,2020-07-16,Tájékoztató az eljárás eredményéről,-23 days,83082,Országos Rendőr-főkapitányság,T-Systems Magyarország Zártkörűen Működő Részvénytársaság
EKR000294302018,,,"MANK Magyar Alkotóművészeti Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Szabadtéri Néprajzi Múzeum|Országos Idegennyelvű Könyvtár|Szépművészeti Múzeum|Magyar Műszaki és Közlekedési Múzeum|Iparművészeti Múzeum|Országos Széchényi Könyvtár|Budavári Ingatlanfejlesztő és Üzemeltető Nonprofit Korlátolt Felelősségű Társaság|Hagyományok Háza|Honvéd Együttes Művészeti Nonprofit Kft|Magyar Kereskedelmi és Vendéglátóipari Múzeum|Gödöllői Királyi Kastély Közhasznú Nonprofit Kft.|Pesti Magyar Színház|Magyar Nemzeti Levéltár|NÖF Nemzeti Örökségvédelmi Fejlesztési Nonprofit Korlátolt Felelősségű Társaság|Néprajzi Múzeum|Eszterháza Kulturális, Kutató- és Fesztiválközpont Közhasznú Nonprofit Kft.|Magyar Állami Operaház|Magyar Nemzeti Múzeum|Helikon Kastélymúzeum Közhasznú Nonprofit Korlátolt Felelősségű Társaság|MACIVA Magyar Cirkusz és Varieté Nonprofit Kft|Petőfi Irodalmi Múzeum",23599714213|15321154213|15309154241|15321202242|15308067242|15321185243|15309123241|13496294241|15309484241|14006487242|15307444241|18665161213|15309518242|15309178241|23176605243|15321178241|10813913208|15309439242|15321226242|18956339220|20671675242|15321161241,Igen,Nem,U - Közjogi intézmény,"KL - Szabadidő, kultúra és vallás",Uniós eljárásrend,Nyílt eljárás,Földgáz beszerzése a 2018-2019-es gázévre ,Árubeszerzés,386802741.0,HUF,09123000-7,09123000-7,HU,Nem,Nem,Igen,Nem,Igen,,2018-09-25,8.0,Nem,NKM Földgázszolgáltató Zrt.,"10897830244,HU10897830",HUN_1081_Budapest_II. János Pál pápa Tér 20 ,Nem,384903288.0,HUF,386802741.0,HUF,Nem,,,Nem,Nem,Nincs adat,17973/2018,2018/S 193-436089,2018-10-08,Tájékoztató az eljárás eredményéről,-13 days,83194,"MANK Magyar Alkotóművészeti Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Szabadtéri Néprajzi Múzeum|Országos Idegennyelvű Könyvtár|Szépművészeti Múzeum|Magyar Műszaki és Közlekedési Múzeum|Iparművészeti Múzeum|Országos Széchényi Könyvtár|Budavári Ingatlanfejlesztő és Üzemeltető Nonprofit Korlátolt Felelősségű Társaság|Hagyományok Háza|Honvéd Együttes Művészeti Nonprofit Kft|Magyar Kereskedelmi és Vendéglátóipari Múzeum|Gödöllői Királyi Kastély Közhasznú Nonprofit Kft.|Pesti Magyar Színház|Magyar Nemzeti Levéltár|NÖF Nemzeti Örökségvédelmi Fejlesztési Nonprofit Korlátolt Felelősségű Társaság|Néprajzi Múzeum|Eszterháza Kulturális, Kutató- és Fesztiválközpont Közhasznú Nonprofit Kft.|Magyar Állami Operaház|Magyar Nemzeti Múzeum|Helikon Kastélymúzeum Közhasznú Nonprofit Korlátolt Felelősségű Társaság|MACIVA Magyar Cirkusz és Varieté Nonprofit Kft|Petőfi Irodalmi Múzeum",NKM Földgázszolgáltató Zrt.
EKR000182892019,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-774_Villamos energia beszerzése,Árubeszerzés,1170375036.0,HUF,09310000-5,09310000-5,HU321,Nem,Nem,Igen,Nem,Igen,,2019-06-11,3.0,Nem,MVM Partner Energiakereskedelmi Zártkörűen Működő Részvénytársaság,"12898019244,HU 12898019",HUN_1031_Budapest_Szentendrei Út 207-209.,Nem,,HUF,1170375036.0,HUF,Nem,,,Nem,Nem,Nincs adat,10765/2019,2019/S 118-289286,2019-06-23,Tájékoztató az eljárás eredményéről,-12 days,83221,Debreceni Egyetem,MVM Partner Energiakereskedelmi Zártkörűen Működő Részvénytársaság
EKR000192112019,,,Budapest Főváros IV. Kerület Újpest Önkormányzata,15735674241,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,MS szoftverlicenszek beszerzése,Árubeszerzés,18366184.0,HUF,48000000-8,48000000-8,HU110,Nem,Nem,Igen,Nem,Igen,,2019-04-01,8.0,Nem,ETIAM Korlátolt Felelősségű Társaság,"24909707206,HU24909707",HUN_6723_Szeged_Szakolcai Utca 7,Nem,20000000.0,HUF,18366184.0,HUF,Nem,,,Nem,Nem,Nincs adat,5904/2019,,2019-04-03,Tájékoztató az eljárás eredményéről,-2 days,83262,Budapest Főváros IV. Kerület Újpest Önkormányzata,ETIAM Korlátolt Felelősségű Társaság
EKR000423692019,,,Győr-Moson-Sopron Megyei Kormányhivatal,15789305208,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),gépjárművek besz. – osztatl.k.t.m.,Árubeszerzés,11193294.0,HUF,34100000-8,34113300-5|34100000-8,HU221,Igen,Nem,Igen,Nem,Igen,,2019-08-08,1.0,Nem,DUNA AUTÓ Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság,"12135790244,HU12135790",HUN_1037_Budapest_Zay Utca 24,Igen,12840180.0,HUF,11193294.0,HUF,Nem,,,Nem,Nem,Nincs adat,15625/2019,,2019-08-14,Tájékoztató az eljárás eredményéről,-6 days,83296,Győr-Moson-Sopron Megyei Kormányhivatal,DUNA AUTÓ Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság
EKR000436832019,,,Magyar Tudományos Akadémia Titkársága,15300203141,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,MS Szoftver licence 2019.,Árubeszerzés,44816880.0,HUF,48000000-8,48000000-8,HU110,Nem,Nem,Igen,Nem,Igen,,2019-03-19,5.0,Nem,T-Systems Magyarország Zártkörűen Működő Részvénytársaság,"12928099244,HU12928099,01-10-044852",HUN_1097_Budapest_Könyves Kálmán Körút 36. ,Nem,60000000.0,HUF,44816880.0,HUF,Nem,,,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,83346,Magyar Tudományos Akadémia Titkársága,T-Systems Magyarország Zártkörűen Működő Részvénytársaság
EKR000438652019,,,Debreceni Vízmű Zártkörűen működő Részvénytársaság|DKV Debreceni Közlekedési Zrt.,23458208209|11553849209,Igen,Nem,N - Közszolgáltató,KO - Víz,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Földgáz beszerzés,Árubeszerzés,37652768.0,HUF,09123000-7,09123000-7,HU321,Nem,Nem,Igen,Nem,Igen,,2019-08-09,5.0,Nem,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság ,"24765648244,HU24765648,01-09-181155",HUN_1134_Budapest_Váci Út 17.,Nem,,HUF,37652768.0,HUF,Nem,,,Nem,Nem,Nincs adat,15693/2019,,2019-08-29,Tájékoztató az eljárás eredményéről,-20 days,83366,Debreceni Vízmű Zártkörűen működő Részvénytársaság|DKV Debreceni Közlekedési Zrt.,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság 
EKR000713032019,,,"Toldi Miklós Élelmiszeripari Szakgimnázium, Szakközépiskola és Kollégium",15823388213,Nem,Nem,N - Regionális/helyi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Gázbeszerzés,Árubeszerzés,47553335.0,HUF,09123000-7,09123000-7,HU120,Nem,Nem,Igen,Nem,Igen,,2019-08-30,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,47553335.0,HUF,Igen,,,Nem,Nem,Nincs adat,17866/2019,,2019-09-17,Tájékoztató az eljárás eredményéről,-18 days,83371,"Toldi Miklós Élelmiszeripari Szakgimnázium, Szakközépiskola és Kollégium",NKM Energia Zrt.
EKR000263722018,,,Gyulai Tankerületi Központ,15835138204,Nem,Nem,N - Regionális/helyi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Gyulai TK - villamos energia beszerzés,Árubeszerzés,46672613.0,HUF,09310000-5,09310000-5,HUZZ,Nem,Nem,Igen,Nem,Igen,,2018-09-19,4.0,Nem,MVM Partner Energiakereskedelmi Zártkörűen Működő Részvénytársaság,"12898019244,HU 12898019",HUN_1031_Budapest_Szentendrei Út 207-209. ,Nem,,HUF,46672613.0,HUF,Nem,,,Nem,Nem,Nincs adat,17637/2018,,2018-09-26,Tájékoztató az eljárás eredményéről,-7 days,83483,Gyulai Tankerületi Központ,MVM Partner Energiakereskedelmi Zártkörűen Működő Részvénytársaság
EKR000455442019,,,"Szociális és Gyermekvédelmi Főigazgatóság|Bács-Kiskun Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Komárom-Esztergom Megyei Gyermekvédelmi Központ Területi Gyermekvédelmi Szakszolgálat és Általános Iskola|""Harmónia"" Integrált Szociális Intézmény|Vas Megyei Gyermekvédelmi Központ, Általános Iskola és Területi Gyermekvédelmi Szakszolgálat|Dr. Csiba László Integrált Szociális Intézmény|Baranya Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Komárom-Esztergom Megyei Mentálhigiénés és Rehabilitációs Intézmmény|Békés Megyei Körös-menti Szociális Centrum|Vas Megyei Szakosított Szociális Intézmény|Szabolcs-Szatmár-Bereg Megyei Gyermekvédelmi Központ|Somogy Megyei Gyermekvédelmi Központ, Általános Iskola és Területi Gyermekvédelmi Szakszolgálat|Pest Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Bihari Egyesített Szociális Intézmény|Körösladányi Pszichiátriai Betegek Otthona|Somogy Megyei Szeretet Szociális Otthon|VAKOK ÁLLAMI INTÉZETE|Baranya Megyei Dél-Zselic Egyesített Szociális Intézmény|Zala Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Csongrád Megyei Aranysziget Otthon|Bácsborsódi ""Őszi Napfény"" Integrált Szociális Intézmény|Zala Megyei Gondoskodás Egyesített Szociális Intézmény|Fővárosi Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Eleki Pszichiátriai Betegek Otthona|Békés Megyei Szociális, Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Fejér Megyei Integrált Szociális Intézmény|Bács-Kiskun Megyei ""Bárka"" Integrált Szociális Intézmény|Csongrád Megyei Területi Gyermekvédelmi Szakszolgálat|Somogy Megyei II. Rákóczi Ferenc Gyermekotthon|Fejér Megyei Gesztenyés Egyesített Szociális Intézmény|Hajdúsági Szociális Szolgáltató Központ|Borsod-Abaúj-Zemplén Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Csongrád Megyei Szivárvány Otthon|Fejér Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Somogy Megyei Gondviselés Szociális Otthon|Zala Megyei Fagyöngy Egyesített Szociális Intézmény|Debreceni Szociális Szolgáltató Központ|Emberi Erőforrások Minisztériuma Debreceni Javítóintézete|Csongrád Megyei Napsugár Otthon|Dél-Borsodi Integrált Szociális Intézmény|Győr-Moson-Sopron Megyei Gyermekvédelmi Igazgatóság és Területi Gyermekvédelmi Szakszolgálat|Bács-Kiskun Megyei ""Platán"" Integrált Szociális Intézmény|Tolna Megyei Integrált Szociális Intézmény|Abaúj-Zempléni Integrált Szociális Intézmény|Szegedi Dr. Waltner Károly Otthon|Heves Megyei Aranyhíd Egyesített Szociális Intézmény|Baranya Megyei Platánliget Otthon|VAS MEGYEI SZAKOSÍTOTT OTTHON|Kéthelyi Értelmi Fogyatékosok Otthona|Heves Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Komárom-Esztergom Megyei Integrált Szociális Intézmény|Békés Megyei Hajnal István Szociális Szolgáltató Centrum|Észak-Borsodi Integrált Szociális Intézmény|Szabolcs-Szatmár-Bereg Megyei ""Kikelet"" Egyesített Szociális Intézmény|EMMI Speciális Gyermekotthoni Központ, Általános Iskola és Szakiskola|Bihari Gyermekotthoni Központ|Szentgotthárdi Szakosított Otthon|Bélapátfalvai Idősek, Fogyatékosok Otthona",15802107241|15542236103|15492849111|15341671203|15420260118|15791234205|15587062102|15387769111|15343343204|15423005118|15442497215|15761811114|15395979242|16733572209|15344502204|15399605214|15324030242|15332329202|15435367120|15838715106|15336440203|15433499220|15490311242|15342067104|15342342204|15363750207|15492973203|15355911106|15492887114|15492980207|16733565209|15473574205|15761677206|15360197107|15399636114|15492904220|16733558209|15308696209|15761684206|15472119105|16717004108|15766696203|15768650117|15834766205|15484086106|15382489210|15330066202|15420150218|15492935214|15761859210|15388045111|15343226204|15837965205|15403014215|15308672211|15372215209|15492966218|16748916210,Igen,Nem,U - Egyéb típus:,KL - Szociális védelem,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzése a 2019-2020. évre,Árubeszerzés,681362055.0,HUF,09310000-5,09310000-5,HU,Nem,Nem,Igen,Nem,Igen,,2019-07-30,3.0,Nem,ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság,"12928130244,HU12928130",HUN_1132_Budapest_Váci út  72-74.,Nem,1772329019.0,HUF,681362055.0,HUF,Nem,,-,Nem,Nem,Nincs adat,14971/2019,2019/S 157-387371,2019-08-15,Tájékoztató az eljárás eredményéről,-16 days,83541,"Szociális és Gyermekvédelmi Főigazgatóság|Bács-Kiskun Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Komárom-Esztergom Megyei Gyermekvédelmi Központ Területi Gyermekvédelmi Szakszolgálat és Általános Iskola|""Harmónia"" Integrált Szociális Intézmény|Vas Megyei Gyermekvédelmi Központ, Általános Iskola és Területi Gyermekvédelmi Szakszolgálat|Dr. Csiba László Integrált Szociális Intézmény|Baranya Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Komárom-Esztergom Megyei Mentálhigiénés és Rehabilitációs Intézmmény|Békés Megyei Körös-menti Szociális Centrum|Vas Megyei Szakosított Szociális Intézmény|Szabolcs-Szatmár-Bereg Megyei Gyermekvédelmi Központ|Somogy Megyei Gyermekvédelmi Központ, Általános Iskola és Területi Gyermekvédelmi Szakszolgálat|Pest Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Bihari Egyesített Szociális Intézmény|Körösladányi Pszichiátriai Betegek Otthona|Somogy Megyei Szeretet Szociális Otthon|VAKOK ÁLLAMI INTÉZETE|Baranya Megyei Dél-Zselic Egyesített Szociális Intézmény|Zala Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Csongrád Megyei Aranysziget Otthon|Bácsborsódi ""Őszi Napfény"" Integrált Szociális Intézmény|Zala Megyei Gondoskodás Egyesített Szociális Intézmény|Fővárosi Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Eleki Pszichiátriai Betegek Otthona|Békés Megyei Szociális, Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Fejér Megyei Integrált Szociális Intézmény|Bács-Kiskun Megyei ""Bárka"" Integrált Szociális Intézmény|Csongrád Megyei Területi Gyermekvédelmi Szakszolgálat|Somogy Megyei II. Rákóczi Ferenc Gyermekotthon|Fejér Megyei Gesztenyés Egyesített Szociális Intézmény|Hajdúsági Szociális Szolgáltató Központ|Borsod-Abaúj-Zemplén Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Csongrád Megyei Szivárvány Otthon|Fejér Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Somogy Megyei Gondviselés Szociális Otthon|Zala Megyei Fagyöngy Egyesített Szociális Intézmény|Debreceni Szociális Szolgáltató Központ|Emberi Erőforrások Minisztériuma Debreceni Javítóintézete|Csongrád Megyei Napsugár Otthon|Dél-Borsodi Integrált Szociális Intézmény|Győr-Moson-Sopron Megyei Gyermekvédelmi Igazgatóság és Területi Gyermekvédelmi Szakszolgálat|Bács-Kiskun Megyei ""Platán"" Integrált Szociális Intézmény|Tolna Megyei Integrált Szociális Intézmény|Abaúj-Zempléni Integrált Szociális Intézmény|Szegedi Dr. Waltner Károly Otthon|Heves Megyei Aranyhíd Egyesített Szociális Intézmény|Baranya Megyei Platánliget Otthon|VAS MEGYEI SZAKOSÍTOTT OTTHON|Kéthelyi Értelmi Fogyatékosok Otthona|Heves Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Komárom-Esztergom Megyei Integrált Szociális Intézmény|Békés Megyei Hajnal István Szociális Szolgáltató Centrum|Észak-Borsodi Integrált Szociális Intézmény|Szabolcs-Szatmár-Bereg Megyei ""Kikelet"" Egyesített Szociális Intézmény|EMMI Speciális Gyermekotthoni Központ, Általános Iskola és Szakiskola|Bihari Gyermekotthoni Központ|Szentgotthárdi Szakosított Otthon|Bélapátfalvai Idősek, Fogyatékosok Otthona",ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság
EKR000301862018,,,Budapest Főváros III. kerület Óbuda-Békásmegyer Önkormányzat,15735667241,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Gázenergia beszerzés 2018-2019.,Árubeszerzés,18013001.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2018-08-29,4.0,Nem,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság ,"24765648244,HU24765648,01-09-181155",HUN_1134_Budapest_Váci Út 17. ,Nem,,HUF,18013001.0,HUF,Nem,,,Nem,Nem,Nincs adat,16741/2018,,2018-09-26,Tájékoztató az eljárás eredményéről,-28 days,83553,Budapest Főváros III. kerület Óbuda-Békásmegyer Önkormányzat,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság 
