Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000157502018,,,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Liget téri Szolgáltatóház - Környezetrendezés,Építési beruházás,124994299.0,HUF,45212100-7,45233252-0|77310000-6|45223300-9,HU110,Igen,Nem,Igen,Nem,Igen,,2018-06-21,2.0,Nem,Windcollector Magyarország Kft.,"23537608241,HUOOCSZ.01-09-970248",HUN_1027_Budapest_Horvát  Utca  14-24 ,Igen,,HUF,124994299.0,HUF,Igen,"Kóczián és Kóczián Kft. (2151 Fót, Sikátorpuszta telep 12.; adószám: 12150456-2-13); Budapesti Dísz és Közvilágítás Kft. (1203 Budapest, Csepel átjáró 1-3.; adószám: 12705616-2-43)",,Nem,Nem,Nincs adat,11520/2018,,2018-07-03,Tájékoztató az eljárás eredményéről,-12 days,66037,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,Windcollector Magyarország Kft.
EKR001560532021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"ELTE Trefort Gimnázium felújítása, bővítése ",Építési beruházás,9485138502.0,HUF,45000000-7,71220000-6|45000000-7|45210000-2|45214200-2,HU110,Igen,Nem,Igen,Igen,Igen,,2022-05-03,3.0,Nem,LAKI Épületszobrász Zrt.,"12764073242,HU12764073,01 10 044704",HUN_1151_Budapest_Mogyoród Útja 12-14.,Igen,,HUF,9485138502.0,HUF,Igen,Revolum Project Zrt. 26277767-2-13,"Revolum Project Zrt. 26277767-2-13, III.1.3) M/2.3. alpont",Nem,Nem,Nincs adat,9525/2022,2022/S 101-278744,2022-05-25,Tájékoztató az eljárás eredményéről,-22 days,66102,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",LAKI Épületszobrász Zrt.
EKR001698802021,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Király u. 50. műemlék épület udvar szigetelése,Építési beruházás,17995171.0,HUF,45000000-7,45000000-7,HU110,Igen,Nem,Igen,Nem,Igen,,2022-05-10,3.0,Nem,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság","11066901244,HU 11066901",HUN_1047_Budapest_Attila  Utca 34,Igen,18613751.0,HUF,17995171.0,HUF,Igen,az ajánlattételkor még nem ismertek,nincs,Nem,Nem,Nincs adat,9830/2022,,2022-05-18,Tájékoztató az eljárás eredményéről,-8 days,66214,Budapest Főváros Vagyonkezelő Központ Zrt.,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság"
EKR001706602021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Siófok Kajak-kenu utánpótlásnev. edzőkp. fejleszt.,Építési beruházás,298750673.0,HUF,45000000-7,45000000-7,HU232,Igen,Nem,Igen,Nem,Igen,,2022-03-01,2.0,Nem,"PESZTER Ingatlanforgalmazási, Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság",11788821207,HUN_8000_Székesfehérvár_Zsurló Utca 15.,Igen,,HUF,298750673.0,HUF,Igen,Fogarasi Balázs e.v. 67681758-1-42,,Nem,Nem,Nincs adat,4502/2022,,2022-03-06,Tájékoztató az eljárás eredményéről,-5 days,66233,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.","PESZTER Ingatlanforgalmazási, Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR000792912018,,,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Batthyány felújítás - TOP-6.6.1-16-SF1-2017-00002,Építési beruházás,68700000.0,HUF,45215100-8,45215100-8,HU211,Igen,Nem,Igen,Igen,Igen,,2019-03-14,3.0,Nem,SHS-ÉPÍTŐ Tervező és Kivitelező Korlátolt Felelősségű Társaság,"12727489207,HU12727489",HUN_8000_Székesfehérvár_Szárcsa Utca 13,Nem,,HUF,68700000.0,HUF,Igen,"Portál Generálépítő Kft., 8000 Székesfehérvár, Szárcsa u. 13., 23777275-2-07",Koma András (MV-ÉG szakember); László Zoltán (MV-ÉV szakember),Nem,Nem,Nincs adat,5571/2019,,2019-04-15,Tájékoztató az eljárás eredményéről,-32 days,66284,Székesfehérvár Megyei Jogú Város Önkormányzata,SHS Építő Tervező és Kivitelező Kft.
EKR001620652021,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kőbányai22 tűzjelző és tűz-távfelügyeleti rendszer,Építési beruházás,17430820.0,HUF,45000000-7,45310000-3,HU110,Igen,Nem,Igen,Nem,Igen,,2022-04-07,8.0,Nem,SFMS Kft.,26197713206,HUN_6781_Domaszék_Kertész  Utca 10/A,Igen,19827963.0,HUF,17430820.0,HUF,Nem,"Ferenczi Balázs (székhely: 6729 Szeged, Ecsedi Géza u. 4., adószám: 75976420-1-26)",műszaki és szakmai alkalmassági követelmény,Nem,Nem,Nincs adat,7574/2022,,2022-04-21,Tájékoztató az eljárás eredményéről,-14 days,66383,Budapest Főváros Vagyonkezelő Központ Zrt.,SFMS Kft.
EKR000156022018,,,Miskolc Megyei Jogú Város Önkormányzata,15735605205,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"Avas észak, csapadékvíz tervezés és kivitelezés",Építési beruházás,498119604.0,HUF,45200000-9,45200000-9,HU311,Igen,Nem,Igen,Igen,Igen,,2018-11-13,3.0,Nem,"FEDRID Építőipari, Szolgáltató és Gyártó Korlátolt Felelősségű Társaság","14939772205,HU 14939772",HUN_3780_Edelény_Tompa Mihály Út 2/A ,Nem,588400000.0,HUF,498119604.0,HUF,Nem,,,Nem,Nem,Nincs adat,21556/2018,,2019-01-22,Tájékoztató az eljárás eredményéről,-70 days,66415,Miskolc Megyei Jogú Város Önkormányzata,"FEDRID Építőipari, Szolgáltató és Gyártó Korlátolt Felelősségű Társaság"
EKR001623022021,,,Budapest Főváros XVI. kerületi Önkormányzat,15735791242,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Budapest XVI. ker., Thököly út burkolat-felújítása",Építési beruházás,435107400.0,HUF,45233223-8,45233223-8,HU110,Igen,Nem,Igen,Nem,Igen,,2022-04-01,4.0,Nem,HE-DO Építő Zártkörűen Működő Részvénytársaság,"27972685241,01-10-140878",HUN_1133_Budapest_Váci Út 76,Nem,,HUF,435107400.0,HUF,Igen,"HE-DO Kft., 1133 Budapest, Váci út 76.,10683833-2-44; DEPONÁTOR Magas- és Mélyépítő Szolgáltató Kft., 2330 Dunaharaszti, Kossuth L. u. 73., 10238433-2-13","HE-DO Kft., 1133 Budapest, Váci út 76.,10683833-2-44, ajánlati felhívás III.1.3) 1.); DEPONÁTOR Magas- és Mélyépítő Szolgáltató Kft., 2330 Dunaharaszti, Kossuth L. u. 73., 10238433-2-13, ajánlati felhívás III.1.3) 1.)",Nem,Nem,Nincs adat,7073/2022,,2022-04-10,Tájékoztató az eljárás eredményéről,-9 days,66416,Budapest Főváros XVI. kerületi Önkormányzat,HE-DO Építő Zártkörűen Működő Részvénytársaság
EKR000801672018,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Vontatási kábelek jelzőszál és elektronika javítása,Építési beruházás,43376000.0,HUF,45230000-8,45230000-8,HU110,Igen,Nem,Igen,Nem,Igen,,2019-03-21,2.0,Nem,Tömegközlekedés Energiaellátását tervező és Kivitelező Zártkörűen Működő Részvéytársaság,"11804468241,HU11804468",HUN_1025_Budapest_Cserje Utca 14,Igen,,HUF,43376000.0,HUF,Igen,Műszer Automatika Vegyesipari Kereskedelmi és Szolgáltató Kft. (adószám: 10536212-2-13),,Nem,Nem,Nincs adat,5311/2019,,2019-03-26,Tájékoztató az eljárás eredményéről,-5 days,66447,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Tömegközlekedés Energiaellátását tervező és Kivitelező Zártkörűen Működő Részvéytársaság
EKR000016092022,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Soltvadkerti TE birkózó edzőcsarnok létesítése,Építési beruházás,283983400.0,HUF,45000000-7,45000000-7,HU331,Igen,Nem,Igen,Nem,Igen,,2022-05-05,5.0,Nem,LoveMark Kft.,23703467241,HUN_1139_Budapest_Váci Út 95.,Igen,,HUF,283983400.0,HUF,Igen,B-n Corporation Kft. 22690331-2-15,,Nem,Nem,Nincs adat,9520/2022,,2022-05-09,Tájékoztató az eljárás eredményéről,-4 days,66480,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",LoveMark Kft.
EKR001701652021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780242,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kovács Sándor-Törőcsik Mari Ház (Pély)terv.-kivit.,Építési beruházás,1836151529.0,HUF,45000000-7,71220000-6|45000000-7,HU312,Igen,Nem,Igen,Nem,Igen,,2022-06-03,2.0,Nem,EB Hungary Invest Kft.,"13240567242,HU13240567",HUN_1107_Budapest_Fogadó utca  4.,Igen,,HUF,1836151529.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,13006/2022,2022/S 123-348730,2022-06-29,Tájékoztató az eljárás eredményéről,-26 days,66903,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",EB Hungary Invest Kft.
EKR001723942021,,,Zalaegerszeg Megyei Jogú Város Önkormányzata,15734453220,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Gébárti-tó építés: úszóművek,Építési beruházás,112719300.0,HUF,45000000-7,45240000-1|45221100-3|45212100-7|45000000-7,HU223,Igen,Nem,Igen,Igen,Igen,,2022-08-30,3.0,Nem,MAHART TISZAYACHT Kft.,"11391083206,HU11391083",HUN_6722_Szeged_Gutenberg Utca 25-27.,Nem,,HUF,112719300.0,HUF,Nem,,,Nem,Nem,Nem,18622/2022,,2022-08-31,Tájékoztató az eljárás eredményéről,-1 days,66988,Zalaegerszeg Megyei Jogú Város Önkormányzata,MAHART TISZAYACHT Kft.
EKR000134112022,,,Győr Megyei Jogú Város Önkormányzata,15735595208,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Szalay utcai Bölcsőde építése (2. eljárás),Építési beruházás,898887984.0,HUF,45000000-7,45000000-7,HU221,Igen,Nem,Igen,Igen,Igen,,2022-08-16,6.0,Nem,FK System Építő Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,13941770208,HUN_9028_Győr_Richter János Utca 3,Igen,647347370.0,HUF,898887984.0,HUF,Igen,"INTEGRÁL-CLIMA Kft. (székhely: 9028 Győr, Fehérvári u.75., cjsz: 08-09-004636, adószám: 11139492-2-08); LVT-vill Kft. (székhely: 9173 Győrladamér, Mátyás király utca 16., cjsz: 08-09-018403, adószám: 14825480-2-08)","AF III.1.3) M.1.2): INTEGRÁL-CLIMA Kft. (székhely: 9028 Győr, Fehérvári u.75., cjsz: 08-09-004636, adószám: 11139492-2-08); AF III.1.3) M.1.3): LVT-vill Kft. (székhely: 9173 Győrladamér, Mátyás király utca 16., cjsz: 08-09-018403, adószám: 14825480-2-08)",Nem,Nem,Nincs adat,17737/2022,2022/S 165-468077,2022-08-29,Tájékoztató az eljárás eredményéről,-13 days,67007,Győr Megyei Jogú Város Önkormányzata,FK System Építő Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság
EKR000171542022,,,Nemzeti Sportközpontok,15598158242,Nem,Nem,N - Központi szintű,"KL - Szabadidő, kultúra és vallás",Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Békéscsaba Judo terem kialakitása,Építési beruházás,287892500.0,HUF,45212225-9,45212225-9,HU332,Igen,Nem,Igen,Nem,Igen,,2022-06-29,5.0,Nem,"ANDRAME-BAU Építőipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","23134494242,HUOCCSZ.01-09-954581",HUN_1151_Budapest_Bogáncs Utca 1-3.,Igen,,HUF,287892500.0,HUF,Nem,,,Nem,Nem,Nincs adat,13950/2022,,2022-07-11,Tájékoztató az eljárás eredményéről,-12 days,67220,Nemzeti Sportközpontok,"ANDRAME-BAU Építőipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság"
EKR000175872022,,,Miskolc Megyei Jogú Város Önkormányzata,15735605205,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,KOMPOSZTÁLÓ TELEP LÉTESÍTÉSE,Építési beruházás,286530585.0,HUF,45213280-9,45213280-9,HU311,Igen,Nem,Igen,Nem,Igen,,2022-05-16,4.0,Nem,DHJ Építő Építőipari és Szolgáltató Korlátolt Felelősségű Társaság,"13457701205,HU13457701",HUN_3526_Miskolc_Mechatronikai park  14.,Igen,270198022.0,HUF,286530585.0,HUF,Igen,Az ajánlat benyújtásakor nem ismert.,,Nem,Nem,Nincs adat,10398/2022,,2022-05-22,Tájékoztató az eljárás eredményéről,-6 days,67242,Miskolc Megyei Jogú Város Önkormányzata,DHJ Építő Építőipari és Szolgáltató Korlátolt Felelősségű Társaság
EKR000177382022,4,Varró utca útépítése,Budapest Főváros XVI. kerületi Önkormányzat,15735791242,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest XVI. kerületi útépítések LXIX.,Építési beruházás,66145423.0,HUF,45233120-6,45233120-6,HU110,Igen,Nem,Igen,Nem,Igen,,2022-05-26,1.0,Nem,ROK-LA Építőipari Szolgáltató Korlátolt Felelősségű Társaság,11772149242,HUN_1164_Budapest_Fenőkő Utca 2/b.,Igen,,HUF,66145423.0,HUF,Igen,--,,Nem,Nem,Nincs adat,11277/2022,,2022-06-01,Tájékoztató az eljárás eredményéről,-6 days,67246,Budapest Főváros XVI. kerületi Önkormányzat,ROK-LA Építőipari Szolgáltató Korlátolt Felelősségű Társaság
EKR000016542022,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780242,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Arló „A” típusú tornaterem építése, kivitelezése",Építési beruházás,799967900.0,HUF,45000000-7,45000000-7|71320000-7,HU311,Igen,Nem,Igen,Nem,Igen,,2022-04-25,3.0,Nem,Best Grundbau Építőipari Kft.,"25123036213,HU25123036",HUN_2335_Taksony_Wesselényi Miklós Utca 18,Igen,,HUF,799967900.0,HUF,Igen,"Pharos 95 Kft. (2336 Dunavarsány 510-es Fő út ) adószám: 12073601-2-13.,EngTerv Plusz Kft. Nagy Gábor (2143 Kistarcsa, Bercsényi u. 14.)adószám: 23534526-2-13.","Pharos 95 Kft. (2336 Dunavarsány 510-es Fő út ) adószám: 12073601-2-13.,M1.a ) és b), M2)1., M2)2., M2)3.,EngTerv Plusz Kft. Nagy Gábor (2143 Kistarcsa, Bercsényi u. 14.)adószám: 23534526-2-13. M2)4",Nem,Nem,Nincs adat,8622/2022,,2022-04-28,Tájékoztató az eljárás eredményéről,-3 days,67347,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Best Grundbau Építőipari Kft.
EKR000016852022,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780242,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Szalkszentmárton „B” típusú tornaterem kivit.,Építési beruházás,756291490.0,HUF,45000000-7,71320000-7|45000000-7,HU331,Igen,Nem,Igen,Nem,Igen,,2022-05-16,6.0,Nem,Gomép Ipari és Kereskedelmi Kft,"10660612203,HU10660612",HUN_6050_Lajosmizse_Dózsa György Út 219,Igen,,HUF,756291490.0,HUF,Igen,még nem ismert,Nyertes ajánlattevő nem támaszkodik kapacitásnyújtó szervezetre,Nem,Nem,Nincs adat,10410/2022,,2022-05-22,Tájékoztató az eljárás eredményéről,-6 days,67351,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Gomép Ipari és Kereskedelmi Kft
EKR000084932022,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Budafoki elágazási komplexum átépítése,Építési beruházás,578475490.0,HUF,45234126-5,71220000-6|45234126-5,HU11,Igen,Nem,Igen,Nem,Igen,,2022-05-18,6.0,Nem,Colas Alterra Építőipari Zártkörűen Működő Részvénytársaság,"13961149244,HU13961149",HUN_1113_Budapest_Bocskai Út 73.,Nem,815800000.0,HUF,578475490.0,HUF,Igen,nem ismert,-,Nem,Nem,Nincs adat,10497/2022,,2022-05-24,Tájékoztató az eljárás eredményéről,-6 days,67712,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Colas Alterra Építőipari Zártkörűen Működő Részvénytársaság
EKR000102742022,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780242,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Bajcsy-Zs. Kórház Monori Szakorv. Rend. felújítása,Építési beruházás,1189141667.0,HUF,45000000-7,45000000-7|45210000-2|45215100-8,HU120,Igen,Nem,Igen,Nem,Igen,,2022-06-09,10.0,Nem,DENCO Klimatechnikai Szolgáltató és Kereskedelmi Korlátolt Felellősségű Társaság,"12467006213,HU12467006",HUN_2100_Gödöllő_Faiskola  Tér 13,Igen,,HUF,1189141667.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,12116/2022,2022/S 116-323459,2022-06-16,Tájékoztató az eljárás eredményéről,-7 days,67745,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",DENCO Klimatechnikai Szolgáltató és Kereskedelmi Korlátolt Felellősségű Társaság
EKR000106762022,,,Győr Megyei Jogú Város Önkormányzata,15735595208,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,"Győr, 81. sz. főút - Zöld u. csp. kapacitásbővítés",Építési beruházás,163483187.0,HUF,45233000-9,45233140-2|45231400-9|45233228-3|45233221-4|45233290-8|45111000-8,HU221,Igen,Nem,Igen,Igen,Igen,,2022-08-15,2.0,Nem,STRABAG Építő Korlátolt Felelősségű Társaság,"12961555443,01-09-728620",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,132283498.0,HUF,163483187.0,HUF,Igen,"VILL-KORR PLUSZ Energetikai Fejlesztő Kft. (9027 Győr,  Berkenyefa sor 9.), Adószám: 27718683208 ","Vill-Korr Plusz Energetikai Fejlesztő Kft. Székhelye: 9027 Győr, Berkenyefa sor 9. Adószám: 27718683208 - III.1.3) Műszaki, illetve szakmai alkalmasság: M.2.2)",Nem,Nem,Nem,17535/2022,2022/S 160-455569,2022-08-22,Tájékoztató az eljárás eredményéről,-7 days,67853,Győr Megyei Jogú Város Önkormányzata,STRABAG Építő Korlátolt Felelősségű Társaság
EKR000816492018,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Zugló kocsiszíni és Bosnyák téri vágányátépítés,Építési beruházás,1598492754.0,HUF,45234126-5,45234126-5,HU110,Igen,Nem,Igen,Nem,Igen,,2019-07-26,7.0,Nem,Colas Alterra Építőipari Zártkörűen Működő Részvénytársaság,"13961149244,HU13961149",HUN_1113_Budapest_Bocskai Út 73.,Nem,1822000000.0,HUF,1598492754.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,15014/2019,2019/S 153-378428,2019-08-09,Tájékoztató az eljárás eredményéről,-14 days,67875,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Colas Alterra Építőipari Zártkörűen Működő Részvénytársaság
EKR000118422022,,,Győr Megyei Jogú Város Önkormányzata,15735595208,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Győr-Likócs Napelempark II. megvalósítása,Építési beruházás,232030560.0,HUF,45315100-9,09331000-8|45315100-9,HU221,Igen,Nem,Igen,Igen,Igen,,2022-07-25,7.0,Nem,Solar ÉPÍTŐ Korlátolt Felelősségű Társaság,"25809909242,HU25809909",HUN_1068_Budapest_Benczúr Utca 43. 3. em. 3.,Igen,,HUF,232030560.0,HUF,Igen,"ZOLDOR ELECTRONIC Kft., székhely: 1223 Budapest, Nagytétényi út 190/B 1. em. 2., cjsz: 01-09-320117, adószám: 26250023- 2-43","felhívás III.1.3. M.2. pontja: ZOLDOR ELECTRONIC Kft., székhely: 1223 Budapest, Nagytétényi út 190/B 1. em. 2., cjsz: 01-09- 320117, adószám: 26250023-2-43",Nem,Nem,Nincs adat,16016/2022,,2022-07-28,Tájékoztató az eljárás eredményéről,-3 days,67885,Győr Megyei Jogú Város Önkormányzata,Solar ÉPÍTŐ Korlátolt Felelősségű Társaság
EKR000820422018,,,Zalaegerszeg Megyei Jogú Város Önkormányzata,15734453220,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Zalaegerszeg Északi Ipari Park előközművesítése,Építési beruházás,843099406.0,HUF,45000000-7,45247130-0|71240000-2|34928500-3|45233120-6|45231300-8|45232154-6|45232400-6|45111000-8|45111290-7|45000000-7,HU223,Igen,Nem,Igen,Igen,Igen,,2019-04-30,2.0,Nem, SZABADICS Építőipari Zártkörűen Működő Részvénytársaság ,"13748429220,HU13748429",HUN_8749_Zalakaros_Jegenye Sor 3.,Igen,,HUF,843099406.0,HUF,Igen,"Colas Út Építőipari Zrt.(14904134-2-44), Linakron Mérnöki Kft.(13748429-2-20) , ",Colas Út Építőipari Zrt. (14904134-2-44) – III.1.3 M/1.3; Linakron Mérnöki Kft. (13748429-2-20) –  III.1.3 M/2.3,Nem,Nem,Nincs adat,8957/2019,2019/S 101-243685,2019-05-28,Tájékoztató az eljárás eredményéről,-28 days,67938,Zalaegerszeg Megyei Jogú Város Önkormányzata,Szabadics Közmű és Mélyépítő Zrt.
EKR000333092022,,,Nemzeti Sportközpontok,15598158242,Nem,Nem,N - Központi szintű,"KL - Szabadidő, kultúra és vallás",Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,NSK Sátor építés és bontás,Építési beruházás,285780000.0,HUF,45223200-8,45223200-8,HU110,Igen,Nem,Igen,Nem,Igen,,2022-04-04,3.0,Nem,Graboplan Industrie Kft,"22611471208,HU22611471",HUN_9027_Győr_Bútorgyári  Út 4,Igen,,HUF,285780000.0,HUF,Nem,,,Nem,Nem,Nincs adat,7222/2022,,2022-04-11,Tájékoztató az eljárás eredményéről,-7 days,67972,Nemzeti Sportközpontok,Graboplan Industrie Kft
EKR000364292022,,,Miskolc Megyei Jogú Város Önkormányzata,15735605205,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Szent László-patak mederkár helyreállítás,Építési beruházás,33890915.0,HUF,45000000-7,45000000-7,HU311,Igen,Nem,Igen,Nem,Igen,,2022-07-04,3.0,Nem,Fortrans 2000 Kft,11075064205,HUN_3526_Miskolc_Szeles Utca 46,Igen,,HUF,33890915.0,HUF,Nem,,,Nem,Nem,Nincs adat,14756/2022,,2022-07-24,Tájékoztató az eljárás eredményéről,-20 days,68024,Miskolc Megyei Jogú Város Önkormányzata,Fortrans 2000 Kft
