Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR001272772020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"NSK, ISL – Rendezvénytechnikai eszközök, 2020",Szolgáltatás megrendelés,329871432.0,HUF,79000000-4,92621000-0|92300000-4|92370000-5|92000000-1|92340000-6|92312000-1|92200000-3|92360000-2|92622000-7|92100000-2|92331100-1|45340000-2|45237000-7|79822500-7|79821000-5|79960000-1|79950000-8|45451000-3|79416000-3|79310000-0|79710000-4|79320000-3|55300000-3|51000000-9|55000000-0,HU,Nem,Nem,Igen,Nem,Igen,,2020-10-13,1.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33. ,Nem,329871432.0,HUF,329871432.0,HUF,Igen,Lounge Design Kft. (adószám: 22715544-2-41); Moonlight Event Kft. (adószám: 23444030-2-41); New Land Media Kft. (adószám: 24670827-2-44); VALTON-SEC Zrt. (adószám: 27312050-2-43); Varga Balázs egyéni vállalkozó (adószám: 67200551135),,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,56187,Nemzeti Kommunikációs Hivatal,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR001329582020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Keretmegállapodás - KOMM KM 19,Szolgáltatás megrendelés,120562680.0,HUF,79000000-4,92112000-9|79342200-5|79416000-3|79952000-2|79821000-5|79822500-7,HU,Nem,Nem,Igen,Nem,Igen,,2020-12-01,1.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Nem|Igen,120562680.0,HUF,120562680.0,HUF,Igen,,,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,56510,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR000020572021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Médiaügynökségi fel. ell. Cirkusz 2021 (558/20),Szolgáltatás megrendelés,44000000.0,HUF,79000000-4,92112000-9|79342200-5|79000000-4|79821000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2020-11-30,1.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Igen|Igen,44000000.0,HUF,44000000.0,HUF,Igen,"P2m Consulting Kft. (1062 Budapest, Andrássy út 107. 2. em. 9.) adószám: 14400496-2-42, Kód Piac-, Vélemény- és Médiakutató Intézet Kft. (1037 Budapest, Testvérhegyi Köz 5.) adószám: 12032886-2-41, Századvég Politikai Iskola Alapítvány (1037 Budapest, Hid",,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,56668,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR000031682021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,PIM-Médiaügynökségi és gyártási feladatok ellátása,Szolgáltatás megrendelés,210000000.0,HUF,79000000-4,79821000-5|79000000-4|79342200-5,HU11,Nem,Nem,Igen,Nem,Igen,,2020-12-10,1.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Igen|Igen,210000000.0,HUF,210000000.0,HUF,Igen,"P2m Consulting Kft. (1062 Budapest, Andrássy út 107. 2. em. 9.) adószám: 14400496-2-42, Kód Piac-, Vélemény- és Médiakutató Intézet Kft. (1037 Budapest, Testvérhegyi Köz 5.) adószám: 12032886-2-41, Századvég Politikai Iskola Alapítvány (1037 Budapest, Hid",,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,56698,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR001371042020,,,Budapest Főváros II. Kerületi Önkormányzat|Hűvösvölgyi Gesztenyéskert Óvoda|Törökvész úti Kézműves Óvoda|Budakeszi úti óvoda|Család-és Gyermekjóléti Központ|Virág Árok Óvoda|Szemlőhegy Utcai Óvoda|III. Számú Gondozási Központ|Budapest II. kerületi Polgármesteri Hivatal|Kolozsvár utcai Óvoda|Budapest Főváros II. kerületi Önkormányzat Egészségügyi Szolgálata|Százszorszép Óvoda|Völgy utcai Ökumenikus Óvoda|Bolyai Utcai  Óvoda|II. Kerületi Kulturális Közhasznú Nonprofit Kft.|II. kerületi Városfejlesztő és Beruházás-szervező Zrt.|II. Kerületi Sport és Szabadidősport Nonprofit Kft.|Értelmi Fogyatékosok Nappali Otthona|Kitaibel Pál utcai óvoda|I. Számú  Gondozási Központ|Községház Utcai Óvoda|II. Számú Gondozási Központ|II. kerületi  Egyesített Bölcsődék,15735650241|16925098241|16925043241|16924994241|16925328241|16925108241|16925029241|16925304241|15502003241|16925081241|15502168241|16925050241|15826374241|16925012241|24065924241|14821888241|25149724241|16925311241|16925067241|16925287241|16925074241|16925294241|16924987241,Igen,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Földgáz beszerzése 2021-22. évre,Árubeszerzés,221436047.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2021-02-26,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,243801000.0,HUF,221436047.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft., 26332392-2-44 ",,Nem,Nem,Nincs adat,3717/2021,2021/S 046-115229,2021-03-08,Tájékoztató az eljárás eredményéről,-10 days,56822,Budapest Főváros II. Kerületi Önkormányzat|Hűvösvölgyi Gesztenyéskert Óvoda|Törökvész úti Kézműves Óvoda|Budakeszi úti óvoda|Család-és Gyermekjóléti Központ|Virág Árok Óvoda|Szemlőhegy Utcai Óvoda|III. Számú Gondozási Központ|Budapest II. kerületi Polgármesteri Hivatal|Kolozsvár utcai Óvoda|Budapest Főváros II. kerületi Önkormányzat Egészségügyi Szolgálata|Százszorszép Óvoda|Völgy utcai Ökumenikus Óvoda|Bolyai Utcai  Óvoda|II. Kerületi Kulturális Közhasznú Nonprofit Kft.|II. kerületi Városfejlesztő és Beruházás-szervező Zrt.|II. Kerületi Sport és Szabadidősport Nonprofit Kft.|Értelmi Fogyatékosok Nappali Otthona|Kitaibel Pál utcai óvoda|I. Számú  Gondozási Központ|Községház Utcai Óvoda|II. Számú Gondozási Központ|II. kerületi  Egyesített Bölcsődék,MVM Next Energiakereskedelmi Zrt.
EKR001371282020,,,Budapest Főváros II. Kerületi Önkormányzat|Kitaibel Pál utcai óvoda|Budakeszi úti óvoda|Bolyai Utcai  Óvoda|Hűvösvölgyi Gesztenyéskert Óvoda|Pitypang utcai Óvoda|II. Kerületi Kulturális Közhasznú Nonprofit Kft.|Szemlőhegy Utcai Óvoda|Községház Utcai Óvoda|Százszorszép Óvoda|I. Számú  Gondozási Központ|III. Számú Gondozási Központ|Család-és Gyermekjóléti Központ|Völgy utcai Ökumenikus Óvoda|Értelmi Fogyatékosok Nappali Otthona|Törökvész úti Kézműves Óvoda|II. kerületi  Egyesített Bölcsődék|II. Kerületi Sport és Szabadidősport Nonprofit Kft.|Kolozsvár utcai Óvoda|Virág Árok Óvoda|Budapest II. kerületi Polgármesteri Hivatal|II. Számú Gondozási Központ|Budapest Főváros II. kerületi Önkormányzat Egészségügyi Szolgálata|II. kerületi Városfejlesztő és Beruházás-szervező Zrt.,15735650241|16925067241|16924994241|16925012241|16925098241|16925005241|24065924241|16925029241|16925074241|16925050241|16925287241|16925304241|16925328241|15826374241|16925311241|16925043241|16924987241|25149724241|16925081241|16925108241|15502003241|16925294241|15502168241|14821888241,Igen,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzése 2021-22. évre,Árubeszerzés,139598561.0,HUF,09310000-5,09310000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2021-02-26,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,189500000.0,HUF,139598561.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft., 26332392-2-44",,Nem,Nem,Nincs adat,3720/2021,2021/S 046-115333,2021-03-08,Tájékoztató az eljárás eredményéről,-10 days,56824,Budapest Főváros II. Kerületi Önkormányzat|Kitaibel Pál utcai óvoda|Budakeszi úti óvoda|Bolyai Utcai  Óvoda|Hűvösvölgyi Gesztenyéskert Óvoda|Pitypang utcai Óvoda|II. Kerületi Kulturális Közhasznú Nonprofit Kft.|Szemlőhegy Utcai Óvoda|Községház Utcai Óvoda|Százszorszép Óvoda|I. Számú  Gondozási Központ|III. Számú Gondozási Központ|Család-és Gyermekjóléti Központ|Völgy utcai Ökumenikus Óvoda|Értelmi Fogyatékosok Nappali Otthona|Törökvész úti Kézműves Óvoda|II. kerületi  Egyesített Bölcsődék|II. Kerületi Sport és Szabadidősport Nonprofit Kft.|Kolozsvár utcai Óvoda|Virág Árok Óvoda|Budapest II. kerületi Polgármesteri Hivatal|II. Számú Gondozási Központ|Budapest Főváros II. kerületi Önkormányzat Egészségügyi Szolgálata|II. kerületi Városfejlesztő és Beruházás-szervező Zrt.,MVM Next Energiakereskedelmi Zrt.
EKR001372382020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Keretmegállapodás - KOMM KM 19,Szolgáltatás megrendelés,1933070867.0,HUF,79000000-4,79416000-3|79311200-9|92112000-9|79821000-5|79822500-7|79952000-2,HU,Nem,Nem,Igen,Nem,Igen,,2020-12-11,1.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Nem|Igen,1933070867.0,HUF,1933070867.0,HUF,Igen,"P2m Consulting Kft. adószám: 14400496-2-42, Kód Piac-, Vélemény- és Médiakutató Intézet Kft. adószám: 12032886-2-41, Századvég Politikai Iskola Alapítvány adószám: 18052411-2-41",,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,56827,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR001405082020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,KM06-REND-2019,Szolgáltatás megrendelés,787856490.0,HUF,79950000-8,79416000-3|79340000-9|79310000-0|79320000-3|79822500-7|79710000-4|79821000-5|79960000-1|45451000-3|92331100-1|92000000-1|92340000-6|92200000-3|92622000-7|92621000-0|92100000-2|92312000-1|92370000-5|92360000-2|92300000-4|45340000-2|55300000-3|55000000-0|51000000-9|45237000-7,HU,Nem,Nem,Igen,Nem,Igen,,2020-12-18,1.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33. ,Nem,787856490.0,HUF,787856490.0,HUF,Igen,Lounge Design Kft. (adószám: 22715544-2-41); Moonlight Event Kft. (adószám: 23444030-2-41); New Land Media Kft. (adószám: 24670827-2-44); VALTON-SEC Zrt. (adószám: 27312050-2-43); Varga Balázs egyéni vállalkozó (adószám: 67200551135),,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,57122,Nemzeti Kommunikációs Hivatal,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR000002132021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Rendezvényszervezési feladatok BGA Zrt. 2020,Szolgáltatás megrendelés,100000000.0,HUF,79000000-4,45212310-2|79416000-3|79340000-9|79320000-3|79310000-0|79418000-7|79822500-7|79960000-1|79821000-5|79710000-4|45237000-7|55000000-0|55300000-3|45340000-2|45451000-3|92300000-4|92340000-6|92622000-7|92621000-0|92312000-1|92370000-5|92331100-1|92360000-2|92000000-1,HU,Nem,Nem,Igen,Nem,Igen,,2019-12-09,1.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33. ,Nem,100000000.0,HUF,100000000.0,HUF,Igen,Lounge Design Kft. (adószám: 22715544-2-41); Moonlight Event Kft. (adószám: 23444030-2-41); New Land Media Kft. (adószám: 24670827-2-41); VALTON-SEC Kft. (adószám: 10977956-2-43); Varga Balázs egyéni vállalkozó (adószám: 67200551135),,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,57136,Nemzeti Kommunikációs Hivatal,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR000017332021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció, Komm.feladatok ellátása NKE részére 93/20,Szolgáltatás megrendelés,206636667.0,HUF,79000000-4,79342200-5|79416000-3|79000000-4|92112000-9|79821000-5|79822500-7|79952000-2,HU110,Nem,Nem,Igen,Nem,Igen,,2020-11-03,1.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Igen|Igen,206636667.0,HUF,206636667.0,HUF,Igen,"P2m Consulting Kft. (1062 Budapest, Andrássy út 107. 2. em. 9.) adószám: 14400496-2-42, Kód Piac-, Vélemény- és Médiakutató Intézet Kft. (1037 Budapest, Testvérhegyi Köz 5.) adószám: 12032886-2-41, Századvég Politikai Iskola Alapítvány (1037 Budapest, Hid",,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,57200,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR000129602021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Komplex kommunikációs feladatok - EKE, 2020-21",Szolgáltatás megrendelés,20000000.0,HUF,79000000-4,92112000-9|79822500-7|79821000-5|79952000-2|79342200-5|79416000-3|79311200-9,HU,Nem,Nem,Igen,Nem,Igen,,2021-01-22,1.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Nem|Igen,20000000.0,HUF,20000000.0,HUF,Igen,"P2m Consulting Kft. adószám: 14400496-2-42, Kód Piac-, Vélemény- és Médiakutató Intézet Kft. adószám: 12032886-2-41, Századvég Politikai Iskola Alapítvány adószám: 18052411-2-41",,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,57379,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR000079282021,,,KAV Közlekedési Alkalmassági és Vizsgaközpont Nonprofit Korlátolt Felelősségű Társaság,26580708241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos hálózati hozzáférés biztosítása,Szolgáltatás megrendelés,125778590.0,HUF,72400000-4,72400000-4,HU311|HU323|HU322|HU233|HU231|HU222|HU312|HU221|HU232|HU313|HU211|HU110|HU223|HU212|HU213|HU120|HU321|HU333|HU331|HU332,Nem,Nem,Igen,Nem,Igen,,2021-06-16,2.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33.,Nem,231003160.0,HUF,125778590.0,HUF,Nem,még nem ismert,,Nem,Nem,Nincs adat,11833/2021,2021/S 123-326492,2021-06-29,Tájékoztató az eljárás eredményéről,-13 days,57536,KAV Közlekedési Alkalmassági és Vizsgaközpont Nonprofit Korlátolt Felelősségű Társaság,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR000137342021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"53/20 Komm., rendezv.szerv. feladatok-MDDÜ",Szolgáltatás megrendelés,716990000.0,HUF,79000000-4,79822500-7|79821000-5|79952000-2|79416000-3|79311200-9|79000000-4|79342200-5|92112000-9,HU110,Nem,Nem,Igen,Nem,Igen,,2020-03-10,1.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72. |HUN_1025_Budapest_Felső Zöldmáli Út 72. ,Igen|Igen,716990000.0,HUF,716990000.0,HUF,Igen,"P2m Consulting Kft. (1062 Budapest, Andrássy út 107. 2. em. 9.) adószám: 14400496-2-42, Kód Piac-, Vélemény- és Médiakutató Intézet Kft. (1037 Budapest, Testvérhegyi Köz 5.) adószám: 12032886-2-41, Századvég Politikai Iskola Alapítvány (1037 Budapest, Hid",,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,57571,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR000184092021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Nem,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),DRV - szemléletformálás (610),Szolgáltatás megrendelés,33000000.0,HUF,79342200-5,79342200-5|79416000-3|79822500-7|79821000-5,HU232,Igen,Nem,Igen,Igen,Igen,,2021-07-01,4.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72.|HUN_1025_Budapest_Felső Zöldmáli Út 72.,Igen|Igen,32355000.0,HUF,33000000.0,HUF,Igen,Ajánlatkérő nem írta elő a Kbt. 66. § (6) bekezdése szerinti nyilatkozattételi kötelezettséget.,Nem vesz igénybe.,Nem,Nem,Nincs adat,12765/2021,,2021-07-05,Tájékoztató az eljárás eredményéről,-4 days,57837,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR000142162021,,,Országgyűlés Hivatala,15300014241,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzése (782/2021.),Árubeszerzés,312500000.0,HUF,09310000-5,09310000-5,HU110|HU120,Nem,Nem,Igen,Nem,Igen,,2021-04-23,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,312500000.0,HUF,Igen,,,Nem,Nem,Nincs adat,7938/2021,2021/S 087-224741,2021-05-05,Tájékoztató az eljárás eredményéről,-12 days,57948,Országgyűlés Hivatala,MVM Next Energiakereskedelmi Zrt.
EKR000155782021,,,Városliget Ingatlanfejlesztő Zártkörűen Működő Részvénytársaság,24819699242,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Villamosenergia beszerzése 2021,Árubeszerzés,286340000.0,HUF,09310000-5,09310000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2021-04-12,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,286340000.0,HUF,286340000.0,HUF,Nem,,,Nem,Nem,Nincs adat,6916/2021,2021/S 095-249139,2021-05-18,Tájékoztató az eljárás eredményéről,-36 days,57998,Városliget Ingatlanfejlesztő Zártkörűen Működő Részvénytársaság,MVM Next Energiakereskedelmi Zrt.
