Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000019532018,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-575 Ultrahangkészülékek beszerzése,Árubeszerzés,13766520.0,HUF,33112200-0,33112200-0,HU321,Igen,Nem,Igen,Nem,Igen,,2018-08-31,1.0,Nem,SONARMED Kft,"13265553243,HU13265553",HUN_1119_Budapest_Nándorfejérvári Út 31 fsz 6-7 ,Igen,,HUF,13766520.0,HUF,Nem,,,Nem,Nem,Nincs adat,16062/2018,2018/S 175-396764,2018-09-16,Tájékoztató az eljárás eredményéről,-16 days,84327,Debreceni Egyetem,SONARMED Kft
EKR000578512019,,,Budapest Közút Zártkörűen Működő Részvénytársaság,23501894244,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Szóródó anyagok szállítása,Árubeszerzés,20000000.0,HUF,14210000-6,14210000-6,HU110,Nem,Nem,Igen,Nem,Igen,,2019-06-14,1.0,Nem,Fuvartrans Szállítmányozó és Szolgáltató Korlátolt Felelősségű Társaság,"11802820213,HU11802820",HUN_2233_Ecser_Ady Endre ipartelep Ipartelep ,Nem,,HUF,20000000.0,HUF,Nem,,,Igen,Nem,Nincs adat,11089/2019,,2019-06-16,Tájékoztató az eljárás eredményéről,-2 days,84516,Budapest Közút Zártkörűen Működő Részvénytársaság,Fuvartrans Szállítmányozó és Szolgáltató Korlátolt Felelősségű Társaság
EKR000413512019,,,Fővárosi Közterület-fenntartó Zártkörűen Működő Nonprofit Részvénytársaság,12166602244,Nem,Nem,U - Közjogi intézmény,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,K1958 3 db porlasztó tárcsa beszerzése,Árubeszerzés,41890200.0,HUF,42113170-6,42113170-6,HU110,Igen,Nem,Igen,Nem,Igen,,2019-06-17,1.0,Nem,KOMPLEX Szerelő és Kivitelező Kft.,10561049211,HUN_2800_Tatabánya_Élmunkás  Sor 1,Igen,41890867.0,HUF,41890200.0,HUF,Nem,,,Nem,Nem,Nincs adat,13436/2019,2019/S 144-354425,2019-07-28,Tájékoztató az eljárás eredményéről,-41 days,84682,Fővárosi Közterület-fenntartó Zártkörűen Működő Nonprofit Részvénytársaság,KOMPLEX Szerelő és Kivitelező Kft.
EKR000593342019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Villamos energia beszerzése,Árubeszerzés,14199648000.0,HUF,09310000-5,09310000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2019-12-04,3.0,Nem,ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság,"12928130244,HU12928130",HUN_1132_Budapest_Váci út  72-74.,Nem,15742000000.0,HUF,14199648000.0,HUF,Nem,,,Nem,Nem,Nincs adat,23861/2019,2019/S 243-598710,2019-12-17,Tájékoztató az eljárás eredményéről,-13 days,84740,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság
EKR000622022019,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Tram train üzemeltetéshez kapcs. jármű beszerzés,Árubeszerzés,238800000.0,HUF,34622400-7,34622400-7,HU333,Nem,Nem,Igen,Nem,Igen,,2020-05-22,4.0,Igen,"Fehérvill-ám Villamosenergia-ipari Szerelő, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság|SaZ s.r.o",12919998207|CZ64827402,HUN_8000_Székesfehérvár_Szedres  Utca 23|CZE_69501_Hodonin_Koupelni U 6 3908,Igen|Igen,305000000.0,HUF,238800000.0,HUF,Nem,,-,Nem,Nem,Nincs adat,9710/2020,2020/S 109-265534,2020-06-09,Tájékoztató az eljárás eredményéről,-18 days,85014,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,"Fehérvill-ám Villamosenergia-ipari Szerelő, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság|SaZ s.r.o"
EKR000644172019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Combino becsuklásvédelmi szeleptömb beszerzése,Árubeszerzés,38280000.0,HUF,42131100-7,42131100-7,HU11,Igen,Nem,Igen,Nem,Igen,,2019-08-22,1.0,Nem,MOVILL Jármű és Alkatrész Javító és Gyártó Kft.,"12106189242,HU12106189",HUN_1145_Budapest_Erzsébet királyné Útja 15,Igen,39000000.0,HUF,38280000.0,HUF,Nem,,,Nem,Nem,Nincs adat,16446/2019,2019/S 170-416367,2019-09-04,Tájékoztató az eljárás eredményéről,-13 days,85256,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,MOVILL Jármű és Alkatrész Javító és Gyártó Kft.
EKR000692092019,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Hirdetmény közzététele nélküli tárgyalásos eljárás,Leica DM6B fejlesztése lézer mikrodisszekcióval,Árubeszerzés,38989000.0,HUF,38510000-3,38510000-3,HU110,Nem,Nem,Igen,Nem,Igen,,2019-08-27,1.0,Nem,BIOMARKER Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,"12122066213,HU12122066,Cg.13-09-071778",HUN_2100_Gödöllő_Rigó Utca 20.,Igen,38989000.0,HUF,38989000.0,HUF,Nem,,,Nem,Nem,Nincs adat,16668/2019,,2019-09-09,Tájékoztató az eljárás eredményéről,-13 days,85568,Semmelweis Egyetem,BIOMARKER Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság
EKR000692852019,1,"Perkután aortabillentyű, általános használatra",Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-791 Perkután aortabillentyűk beszerzése,Árubeszerzés,101250000.0,HUF,33182220-7,33182220-7,HU321,Nem,Nem,Igen,Nem,Igen,,2019-11-14,1.0,Nem,Medtronic Hungária Kereskedelmi Korlátolt Felelősségű Társaság,"12070907243,HU12070907,01-09-462762",HUN_1113_Budapest_Bocskai Út 134-146,Nem,,HUF,101250000.0,HUF,Nem,,,Nem,Nem,Nincs adat,22752/2019,2019/S 230-563844,2019-12-01,Tájékoztató az eljárás eredményéről,-17 days,85574,Debreceni Egyetem,Medtronic Hungária Kereskedelmi Korlátolt Felelősségű Társaság
EKR000693262019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,AM metrókocsik fékalkatrészeinek beszerzése ,Árubeszerzés,92142710.0,HUF,34322000-0,34322000-0,HU11,Igen,Nem,Igen,Nem,Igen,,2019-09-30,1.0,Nem,GOLDI MOBILITY Szolgáltató Korlátolt Felelősségű Társaság,"10433418213,HU104334188",HUN_2300_Ráckeve_Szent János  Tér 3,Igen,,HUF,92142710.0,HUF,Nem,,,Nem,Nem,Nincs adat,20049/2019,2019/S 202-492895,2019-10-20,Tájékoztató az eljárás eredményéről,-20 days,85575,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,GOLDI MOBILITY Szolgáltató Korlátolt Felelősségű Társaság
EKR000714682019,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Hosszútávú intraperikardiális keringéstámogató,Árubeszerzés,265000000.0,HUF,33182000-9,33182000-9,HU110,Igen,Nem,Igen,Nem,Igen,,2019-09-10,1.0,Nem,Minimal Invazív Technológia Kft.,"12665888243,HU12665888",HUN_1094_Budapest_Balázs Béla Utca 34. fszt. 1.,Igen,265000000.0,HUF,265000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,17473/2019,2019/S 183-445432,2019-09-22,Tájékoztató az eljárás eredményéről,-12 days,85841,Semmelweis Egyetem,Minimal Invazív Technológia Kft.
EKR000717812019,2,Fogaskerekű járműhöz vasúti járműemelő beszerzése,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Emelő beszerzés,Árubeszerzés,51500000.0,HUF,42410000-3,42410000-3,HU11,Igen,Nem,Igen,Nem,Igen,,2021-01-18,1.0,Nem,MOVILL Jármű és Alkatrész Javító és Gyártó Kft.,"12106189242,HU12106189",HUN_1145_Budapest_Erzsébet királyné Útja 15,Igen,,HUF,51500000.0,HUF,Nem,,,Nem,Nem,Nincs adat,1092/2021,2021/S 025-062547,2021-02-07,Tájékoztató az eljárás eredményéről,-20 days,85854,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,MOVILL Jármű és Alkatrész Javító és Gyártó Kft.
EKR000746812019,,,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vontatott ütközési energiaelnyelő beszerzése ,Árubeszerzés,150000000.0,HUF,34996000-5,34996000-5,HU,Igen,Nem,Igen,Nem,Igen,,2020-03-19,2.0,Nem,Fa-Forg-Tech Hungária Forgalomtechnikai és Kereskedelmi Kft.,"12818574205,HU12818574,05-09-009541",HUN_3989_Mikóháza_Rákóczi Utca 2,Igen,150000000.0,HUF,150000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,5235/2020,2020/S 059-141252,2020-03-26,Tájékoztató az eljárás eredményéről,-7 days,85934,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Fa-Forg-Tech Hungária Forgalomtechnikai és Kereskedelmi Kft.
EKR000578822019,,,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Földgáz beszerzése 2020. évre,Árubeszerzés,321354883.0,HUF,09123000-7,09123000-7,HU,Nem,Nem,Igen,Nem,Igen,,2019-09-27,4.0,Nem,NKM Földgázszolgáltató Zrt.,"10897830244,HU10897830",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,321354883.0,HUF,Nem,,,Nem,Nem,Nincs adat,19173/2019,2019/S 200-485804,2019-10-15,Tájékoztató az eljárás eredményéről,-18 days,85992,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,NKM Földgázszolgáltató Zrt.
EKR000326832018,,,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,U - Nemzeti vagy szövetségi iroda/hivatal,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Árvízvédelmi védvonalak – szállítójárművek,Árubeszerzés,139980000.0,HUF,34134100-6,34142000-4|34134100-6,HU333,Nem,Nem,Igen,Igen,Igen,,2019-02-01,2.0,Nem,"GIF Modul Kereskedelmi és Szolgáltató Kft,","13104386213,HU13104386",HUN_2100_Gödöllő_Kiss József  Utca 15 ,Nem,120000000.0,HUF,139980000.0,HUF,Nem,,,Nem,Nem,Nincs adat,2765/2019,2019/S 053-121572,2019-03-18,Tájékoztató az eljárás eredményéről,-45 days,86093,Országos Vízügyi Főigazgatóság,"GIF Modul Kereskedelmi és Szolgáltató Kft,"
EKR000607502019,,,Pécsi Tudományegyetem,15329798202,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Hirdetmény közzététele nélküli tárgyalásos eljárás,nTMS bővítése GINOP-2.3.3-15-2016-00032,Árubeszerzés,19600000.0,HUF,33100000-1,33100000-1,HU231,Nem,Nem,Igen,Igen,Igen,,2019-07-18,1.0,Nem,Fototronic Kereskedelmi és Szolgáltató Kft.,"13162175243,HU13162175",HUN_1112_Budapest_Oltvány Utca 2,Igen,19600000.0,HUF,19600000.0,HUF,Nem,,,Nem,Nem,Nincs adat,14113/2019,,2019-07-25,Tájékoztató az eljárás eredményéről,-7 days,86094,Pécsi Tudományegyetem,Fototronic Kereskedelmi és Szolgáltató Kft.
EKR000777632019,3,TW6000 ablaktörlők és alkatrészeik beszerzése,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,T-160/19 Ablaktörlő alkatrészek villamosokhoz,Árubeszerzés,23876000.0,HUF,34210000-2,34210000-2,HU11,Igen,Nem,Igen,Nem,Igen,,2019-11-25,1.0,Nem,Szikametró89 Kft.,"10318133213,HU10318133",HUN_2141_Csömör_Fecske Utca 7,Igen,34100000.0,HUF,23876000.0,HUF,Nem,,-,Nem,Nem,Nincs adat,22976/2019,,2019-12-01,Tájékoztató az eljárás eredményéről,-6 days,86162,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Szikametró89 Kft.
EKR000782832019,,,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Silózható útszóró só beszerzése,Árubeszerzés,19800000.0,HUF,34927100-2,34927100-2,HU311,Nem,Nem,Igen,Nem,Igen,,2019-12-07,2.0,Nem,Solinwest Agro Kft.,"25277362213,HU25277362",HUN_2120_Dunakeszi_Tallér  Utca 10,Igen,29700000.0,HUF,19800000.0,HUF,Nem,,,Nem,Nem,Nincs adat,24411/2019,2019/S 246-605637,2019-12-22,Tájékoztató az eljárás eredményéről,-15 days,86179,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Solinwest Agro Kft.
EKR000793562019,,,Magyar Nemzeti Bank,10011953244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MNB gépjárműállomány csere,Árubeszerzés,473718269.0,HUF,34100000-8,34100000-8,HU11,Nem,Nem,Igen,Nem,Igen,,2019-09-30,1.0,Nem,Porsche Hungaria Kereskedelmi Kft.,"10438372244,HU10438372",HUN_1139_Budapest_Fáy Utca 27.,Nem,,HUF,473718269.0,HUF,Igen,"Lagermax Autótranszport Kft. 10366411-4-13, Magyar Autóklub 19621140-2-41",,Nem,Nem,Nincs adat,19548/2019,2019/S 200-485828,2019-10-15,Tájékoztató az eljárás eredményéről,-15 days,86224,Magyar Nemzeti Bank,Porsche Hungaria Kereskedelmi Kft.
EKR000350712018,,,Semmelweis Egyetem,15329808242,Nem,Nem,N - Központi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,"Semmelweis Egyetem MR Kutatóközpontjában üzemelő, Philips gyártmányú Ingenia 3T MR készülék szoftver és hardver upgrade-je. ",Árubeszerzés,29600000.0,HUF,48180000-3,72212180-4|48180000-3,HU110,Nem,Nem,Igen,Nem,Igen,,2018-10-16,1.0,Nem,BLUEMED Kft.,"14570692207,HU14570692",HUN_2091_Etyek_Liliom Köz 2 ,Nem,,HUF,29600000.0,HUF,Igen,Philips Magyarország Kft.; Adószáma: 10272031-2-44.,"Philips Magyarország Kft.; Adószáma: 10272031-2-44. Műszaki, illetve szakmai alkalmasság M/1). pontja: szervizmérnök szakember.",Nem,Nem,Nincs adat,20141/2018,,2018-11-29,Tájékoztató az eljárás eredményéről,-44 days,86230,Semmelweis Egyetem,BLUEMED Kft.
EKR000795902019,,,Budapest Közút Zártkörűen Működő Részvénytársaság,23501894244,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"Beton útburkoló elemek, úttartozékok beszerzése",Árubeszerzés,20000000.0,HUF,44114250-9,44114250-9,HU11,Igen,Nem,Igen,Nem,Igen,,2019-08-01,1.0,Nem,Leier Hungária Építőanyaggyártó Korlátolt Felelősségű Társaság,"11138075208,HU11138075",HUN_9024_Győr_Baross Gábor Út 42,Nem,,HUF,20000000.0,HUF,Nem,,,Igen,Nem,Nincs adat,15859/2019,,2019-08-21,Tájékoztató az eljárás eredményéről,-20 days,86232,Budapest Közút Zártkörűen Működő Részvénytársaság,Leier Hungária Építőanyaggyártó Korlátolt Felelősségű Társaság
EKR000853822019,,,Készenléti Rendőrség,15720199251,Nem,Nem,N - Központi szintű,KL - Közrend és biztonság,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Műveleti mikrobusz beszerzése,Árubeszerzés,9794677.0,HUF,34110000-1,34110000-1,HU1,Nem,Nem,Igen,Igen,Igen,,2019-10-31,3.0,Nem,Emil Frey Magyarországi Kereskedőház Korlátolt Felelősségű Társaság,"10863004242,HU10863004",HUN_1149_Budapest_Mogyoródi út   34-40.,Igen,10044500.0,HUF,9794677.0,HUF,Nem,,,Nem,Nem,Nincs adat,21753/2019,,2019-11-17,Tájékoztató az eljárás eredményéről,-17 days,86551,Készenléti Rendőrség,Emil Frey Magyarországi Kereskedőház Korlátolt Felelősségű Társaság
EKR000885122019,,,Készenléti Rendőrség,15720199251,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Közrend és biztonság,Uniós eljárásrend,Nyílt eljárás,Föld feletti üzemanyag-ellátó tároló konténerek,Árubeszerzés,212506525.0,HUF,44611400-0,44611400-0,HU3|HU2|HU1,Igen,Nem,Igen,Nem,Igen,,2020-04-08,1.0,Nem,FLY4LESS Légiszolgáltató Korlátolt Felelősségű Társaság,"13342274243,HU13342274",HUN_1095_Budapest_Lechner Ödön Fasor 3.,Igen,,HUF,212506525.0,HUF,Nem,,,Igen,Nem,Nincs adat,7154/2020,2020/S 081-190581,2020-04-27,Tájékoztató az eljárás eredményéről,-19 days,86765,Készenléti Rendőrség,FLY4LESS Légiszolgáltató Korlátolt Felelősségű Társaság
EKR000893482019,,,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,18091715444,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Video digitalizáló robot rendszer bérlete, támog.a",Árubeszerzés,21425000.0,HUF,32270000-6,32270000-6,HU110,Nem,Nem,Igen,Nem,Igen,,2019-08-05,1.0,Nem,MEDIA NETWORKS Telekommunikációs és Informatikai Szolgáltató Korlátolt Felelősségű Társaság,"12087161241,HU12087161",HUN_1031_Budapest_Záhony Utca 7,Igen,,HUF,21425000.0,HUF,Nem,,,Nem,Nem,Nincs adat,15214/2019,,2019-08-09,Tájékoztató az eljárás eredményéről,-4 days,86792,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,MEDIA NETWORKS Telekommunikációs és Informatikai Szolgáltató Korlátolt Felelősségű Társaság
EKR000367972018,1,Ureter és vesekőzúzás lézeres műtéteinek elvégzése,Pécsi Tudományegyetem,15329798202,Nem,Nem,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Urológiai vizsgálathoz szükséges eszközök bérlete,Árubeszerzés,78984000.0,HUF,33125000-2,33125000-2,HU231,Igen,Nem,Igen,Nem,Igen,,2019-01-30,3.0,Nem,URO-CLIN Egészségügyi Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,11546094202,HUN_7621_Pécs_Perczel Miklós  Utca 11/A ,Nem,39543308.0,HUF,39492000.0,HUF,Nem,,,Nem,Nem,Nincs adat,2570/2019,2019/S 032-071542,2019-02-13,Tájékoztató az eljárás eredményéről,-14 days,86878,Pécsi Tudományegyetem,URO-CLIN Egészségügyi Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság
EKR000367972018,2,Prosztata lézeres műtéteinek elvégzése,Pécsi Tudományegyetem,15329798202,Nem,Nem,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Urológiai vizsgálathoz szükséges eszközök bérlete,Árubeszerzés,78984000.0,HUF,33125000-2,33125000-2,HU231,Igen,Nem,Igen,Nem,Igen,,2019-01-30,2.0,Nem,URO-CLIN Egészségügyi Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,11546094202,HUN_7621_Pécs_Perczel Miklós  Utca 11/A ,Nem,39543307.0,HUF,39492000.0,HUF,Nem,,,Nem,Nem,Nincs adat,2570/2019,2019/S 032-071542,2019-02-13,Tájékoztató az eljárás eredményéről,-14 days,86879,Pécsi Tudományegyetem,URO-CLIN Egészségügyi Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság
EKR000691202019,,,Magyar Nemzeti Bank,10011953244,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,UPS-ek felújítása-hibás akkumulátorok cseréje,Árubeszerzés,4392000.0,HUF,31154000-0,31154000-0,HU11,Nem,Nem,Igen,Nem,Igen,,2019-08-16,1.0,Nem,EXTOR Elektronikai Korlátolt Felelősségű Társaság,"12518700213,HU12518700",HUN_2040_Budaörs_Gyár Utca 2.,Igen,,HUF,4392000.0,HUF,Nem,,,Nem,Nem,Nincs adat,15783/2019,,2019-08-27,Tájékoztató az eljárás eredményéről,-11 days,86899,Magyar Nemzeti Bank,EXTOR Elektronikai Korlátolt Felelősségű Társaság
EKR000712172019,,,Pécsi Tudományegyetem,15329798202,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Radiológiai röntgen beszerzése a PTE részére,Árubeszerzés,63500000.0,HUF,33111000-1,33111000-1|50400000-9,HU231,Igen,Nem,Igen,Nem,Igen,,2020-08-29,2.0,Nem,MediPixel Kereskedelmi Korlátolt Felelősségű Társaság,"11815774241,HU11815774",HUN_1038_Budapest_Tündérliget Utca 12/G,Igen,64433333.0,HUF,63500000.0,HUF,Nem,,,Nem,Nem,Nincs adat,16169/2020,2020/S 184-443907,2020-09-22,Tájékoztató az eljárás eredményéről,-24 days,86957,Pécsi Tudományegyetem,MediPixel Kereskedelmi Korlátolt Felelősségű Társaság
EKR000720292019,7,Mobil csapsúlymérő rendszer,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,"Műhelygépek, szerszámok beszerzése",Árubeszerzés,37570000.0,HUF,42600000-2,42600000-2,HU11,Igen,Nem,Igen,Nem,Igen,,2021-01-18,1.0,Nem,MOVILL Jármű és Alkatrész Javító és Gyártó Kft.,"12106189242,HU12106189",HUN_1145_Budapest_Erzsébet királyné Útja 15,Igen,,HUF,37570000.0,HUF,Nem,,,Nem,Nem,Nincs adat,1075/2021,2021/S 025-062549,2021-02-07,Tájékoztató az eljárás eredményéről,-20 days,86980,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,MOVILL Jármű és Alkatrész Javító és Gyártó Kft.
EKR000374372018,,,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Ágaprító gépek beszerzése,Árubeszerzés,178784250.0,HUF,16160000-4,16160000-4,HU120,Igen,Nem,Igen,Nem,Igen,,2019-04-15,4.0,Nem,Városkert Gépipari és Kereskedelmi Kft.,"12322211213,HU12322211",HUN_2051_Biatorbágy_Tormásrét Utca 5/a,Igen,216600000.0,HUF,178784250.0,HUF,Nem,,,Nem,Nem,Nincs adat,7371/2019,2019/S 084-199461,2019-05-01,Tájékoztató az eljárás eredményéről,-16 days,87146,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Városkert Gépipari és Kereskedelmi Kft.
EKR000946652019,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,DEK-799 1 db szív ultrahang készülék beszerzése,Árubeszerzés,19850000.0,HUF,33112200-0,33112200-0,HU321,Igen,Nem,Igen,Nem,Igen,,2019-11-19,1.0,Nem,MED-EN TRADE Orvosi Műszer Kereskedelmi Korlátolt Felelősségű Társaság,"24132880207,HU24132880",HUN_2400_Dunaújváros_Petőfi Sándor Utca 63.,Igen,,HUF,19850000.0,HUF,Nem,,,Nem,Nem,Nincs adat,22919/2019,,2019-12-02,Tájékoztató az eljárás eredményéről,-13 days,87156,Debreceni Egyetem,MED-EN TRADE Orvosi Műszer Kereskedelmi Korlátolt Felelősségű Társaság
EKR000951542019,,,Budapest Közút Zártkörűen Működő Részvénytársaság,23501894244,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Társasági hálózati eszközök fejlesztése,Árubeszerzés,7000000.0,HUF,32400000-7,32400000-7,HU110,Igen,Nem,Igen,Nem,Igen,,2019-09-18,1.0,Nem,S&T Consulting Hungary Rendszerintegrációs és Technológiaátadási Korlátolt Felelősségű Társaság,"11779177244,HU11779177,13-09-119660",HUN_2040_Budaörs_Puskás Tivadar Út 14.,Nem,,HUF,7000000.0,HUF,Nem,,,Igen,Nem,Nincs adat,18257/2019,,2019-10-03,Tájékoztató az eljárás eredményéről,-15 days,87166,Budapest Közút Zártkörűen Működő Részvénytársaság,S&T Consulting Hungary Rendszerintegrációs és Technológiaátadási Korlátolt Felelősségű Társaság
