Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000106762022,,,Győr Megyei Jogú Város Önkormányzata,15735595208,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,"Győr, 81. sz. főút - Zöld u. csp. kapacitásbővítés",Építési beruházás,163483187.0,HUF,45233000-9,45233140-2|45231400-9|45233228-3|45233221-4|45233290-8|45111000-8,HU221,Igen,Nem,Igen,Igen,Igen,,2022-08-15,2.0,Nem,STRABAG Építő Korlátolt Felelősségű Társaság,"12961555443,01-09-728620",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,132283498.0,HUF,163483187.0,HUF,Igen,"VILL-KORR PLUSZ Energetikai Fejlesztő Kft. (9027 Győr,  Berkenyefa sor 9.), Adószám: 27718683208 ","Vill-Korr Plusz Energetikai Fejlesztő Kft. Székhelye: 9027 Győr, Berkenyefa sor 9. Adószám: 27718683208 - III.1.3) Műszaki, illetve szakmai alkalmasság: M.2.2)",Nem,Nem,Nem,17535/2022,2022/S 160-455569,2022-08-22,Tájékoztató az eljárás eredményéről,-7 days,67853,Győr Megyei Jogú Város Önkormányzata,STRABAG Építő Korlátolt Felelősségű Társaság
EKR000112992022,,,Vásárosbéc Község Önkormányzata,15334479102,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Szennyvízkezelés Vásárosbéc – VP-6-7.2.1.2-16,Építési beruházás,116251050.0,HUF,45000000-7,45000000-7|45252100-9|45232420-2,HU231,Igen,Nem,Igen,Igen,Igen,,2022-04-21,2.0,Nem,Z.E.H. Energetikai és Építőipari Kt,"14609190220,HU14609190",HUN_8341_Mihályfa_Petőfi Utca 29,Igen,116251755.0,HUF,116251050.0,HUF,Igen,Schmika-Plusz Kft. 14603716-2-02,"Schmika-Plusz Kft. 14603716-2-02 Felhívás III.1.3) M1. pontja szerinti ""MV-M"" jogosultságú szakember",Nem,Nem,Nincs adat,8474/2022,,2022-04-26,Tájékoztató az eljárás eredményéről,-5 days,67869,Vásárosbéc Község Önkormányzata,Z.E.H. Energetikai és Építőipari Kft.
EKR000129842022,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,15735681241,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Zöld utasvárók telepítése 3 - 2022,Építési beruházás,33917426.0,HUF,45000000-7,45000000-7,HU11,Nem,Nem,Igen,Nem,Igen,,2022-03-23,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,33917426.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,5868/2022,2022/S 067-176137,2022-04-05,Tájékoztató az eljárás eredményéről,-13 days,67914,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000820422018,,,Zalaegerszeg Megyei Jogú Város Önkormányzata,15734453220,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Zalaegerszeg Északi Ipari Park előközművesítése,Építési beruházás,843099406.0,HUF,45000000-7,45247130-0|71240000-2|34928500-3|45233120-6|45231300-8|45232154-6|45232400-6|45111000-8|45111290-7|45000000-7,HU223,Igen,Nem,Igen,Igen,Igen,,2019-04-30,2.0,Nem, SZABADICS Építőipari Zártkörűen Működő Részvénytársaság ,"13748429220,HU13748429",HUN_8749_Zalakaros_Jegenye Sor 3.,Igen,,HUF,843099406.0,HUF,Igen,"Colas Út Építőipari Zrt.(14904134-2-44), Linakron Mérnöki Kft.(13748429-2-20) , ",Colas Út Építőipari Zrt. (14904134-2-44) – III.1.3 M/1.3; Linakron Mérnöki Kft. (13748429-2-20) –  III.1.3 M/2.3,Nem,Nem,Nincs adat,8957/2019,2019/S 101-243685,2019-05-28,Tájékoztató az eljárás eredményéről,-28 days,67938,Zalaegerszeg Megyei Jogú Város Önkormányzata,Szabadics Közmű és Mélyépítő Zrt.
EKR000394082022,,,Rakamaz Város Önkormányzata,15732389215,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Mezőgazdasági út felújítása VP-6-7.2.1.1-21.,Építési beruházás,135000000.0,HUF,45000000-7,45000000-7|45200000-9|45221250-9,HU323,Igen,Nem,Igen,Igen,Igen,,2022-06-21,3.0,Nem,STRABAG Építő Korlátolt Felelősségű Társaság,"12961555443,01-09-728620",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,139576524.0,HUF,135000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,13158/2022,,2022-06-26,Tájékoztató az eljárás eredményéről,-5 days,68060,Rakamaz Város Önkormányzata,STRABAG Építő Korlátolt Felelősségű Társaság
EKR000195722022,,,Budapest Főváros XVIII. kerület Pestszentlőrinc-Pestszentimre Önkormányzata,15735818243,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,625. utca kivitelezés,Építési beruházás,74290942.0,HUF,45233140-2,45233140-2|45233120-6,HU110,Igen,Nem,Igen,Nem,Igen,,2022-04-08,5.0,Nem,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság,13839129243,HUN_1215_Budapest_Vasas Utca 65-67.,Igen,66341962.0,HUF,74290942.0,HUF,Igen,jelenleg nem ismert,,Nem,Nem,Nincs adat,7328/2022,,2022-04-11,Tájékoztató az eljárás eredményéről,-3 days,68106,Budapest Főváros XVIII. kerület Pestszentlőrinc-Pestszentimre Önkormányzata,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság
EKR000210542022,,,Budapest Közút Zártkörűen Működő Részvénytársaság,23501894244,Nem,Nem,N - Közjogi szervezet,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Nagyfelületű útfelújítási munkálatok 2022,Építési beruházás,243000000.0,HUF,45233140-2,45233140-2,HU11,Igen,Nem,Igen,Nem,Igen,,2022-04-29,5.0,Nem,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság,13839129243,HUN_1215_Budapest_Vasas Utca 65-67.,Igen,243000000.0,HUF,243000000.0,HUF,Igen,Még nem ismert.,,Igen,Nem,Nincs adat,9089/2022,,2022-05-08,Tájékoztató az eljárás eredményéről,-9 days,68138,Budapest Közút Zártkörűen Működő Részvénytársaság,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság
EKR000240572022,,,ACÉLMAX Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság|Sajókeresztúr Község Önkormányzata,24794534205|14605749244|15726061205,Igen,Nem,N - Támogatott szervezet [Kbt. 5. § (2) bekezdés],KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Iparterület fejlesztés Sajókeresztúron – II. ütem,Építési beruházás,324101349.0,HUF,45000000-7,45233120-6|45110000-1,HU311,Igen,Nem,Igen,Igen,Igen,,2022-09-14,5.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,324101349.0,HUF,Igen,FABRICOM ELECTRICAL-PVV Kft. (adószám: 10797675-2-43),FABRICOM ELECTRICAL-PVV Kft. (adószám: 10797675-2-43) - III.1.3) M.2.2,Nem,Nem,Nincs adat,20069/2022,,2022-09-19,Tájékoztató az eljárás eredményéről,-5 days,68193,ACÉLMAX Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság|Sajókeresztúr Község Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000241432022,,,Budakalász Város Önkormányzata,15730961213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Patakpart Általános Iskola út és infrastruktúra,Építési beruházás,824507323.0,HUF,45221250-9,45221250-9,HU,Igen,Nem,Igen,Nem,Igen,,2022-08-09,4.0,Nem,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság,13839129243,HUN_1215_Budapest_Vasas Utca 65-67.,Igen,845362104.0,HUF,824507323.0,HUF,Igen,"Kelemen József, 8332852676","Kelemen József, 8332852676, III.1.3.) M.2.3. MV-VI felelős műszaki vezető szakember",Nem,Nem,Nincs adat,17162/2022,,2022-08-14,Tájékoztató az eljárás eredményéről,-5 days,68194,Budakalász Város Önkormányzata,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság
EKR000423762022,,,Dunakeszi Város Önkormányzata,15731247213,Nem,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Pálya-Rozmaring úti gyalogátkelőhely,Építési beruházás,17236381.0,HUF,45000000-7,45000000-7,HU120,Nem,Nem,Igen,Nem,Igen,,2022-05-24,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,17236381.0,HUF,Nem,,,Nem,Nem,Nincs adat,16015/2022,2022/S 153-436316,2022-08-10,Tájékoztató az eljárás eredményéről,-78 days,68244,Dunakeszi Város Önkormányzata,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000542982022,,,Biatorbágy Város Önkormányzata,15730088213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Biatorbágy, Meggyfa utca felújítása",Építési beruházás,90564750.0,HUF,45000000-7,45233120-6|45233127-5|45233141-9|45233252-0|45233220-7,HU120,Igen,Nem,Igen,Nem,Igen,,2022-06-10,3.0,Nem,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság,13839129243,HUN_1215_Budapest_Vasas Utca 65-67.,Igen,62658100.0,HUF,90564750.0,HUF,Nem,,,Nem,Nem,Nincs adat,12224/2022,,2022-06-14,Tájékoztató az eljárás eredményéről,-4 days,68565,Biatorbágy Város Önkormányzata,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság
EKR000561112022,,,Ságvár Község Önkormányzata,15396183214,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Külterületi helyi közutak fejlesztése Ságváron,Építési beruházás,62956627.0,HUF,45233120-6,45112730-1|45233120-6|45233000-9|45232452-5|45233223-8|45233142-6|45233320-8|45233200-1,HU232,Igen,Nem,Igen,Igen,Igen,,2022-08-04,5.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,62956627.0,HUF,Igen,"Colas Közlekedésépítő Zártkörűen Működő Részvénytársaság, asz.: 26090575-2-43","Colas Közlekedésépítő Zártkörűen Működő Részvénytársaság, asz.: 26090575-2-43 -  Af alkalmassági követelményt előíró pontja:  III.1.3) M.1.2. pontja ",Nem,Nem,Nincs adat,17126/2022,,2022-08-10,Tájékoztató az eljárás eredményéről,-6 days,68597,Ságvár Község Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000368142022,,,Veszprém Megyei Jogú Város Önkormányzata,15734202219,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Veszprém MJV területén mélyépítési feladatok - I.,Építési beruházás,333406707.0,HUF,45000000-7,45232000-2|45233000-9|45330000-9|45111290-7|45000000-7|45200000-9,HU213,Igen,Nem,Igen,Nem,Igen,,2022-04-26,1.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,,HUF,333406707.0,HUF,Igen,Jelenleg nem ismert.,,Nem,Nem,Nincs adat,8837/2022,2022/S 090-246579,2022-05-10,Tájékoztató az eljárás eredményéről,-14 days,68640,Veszprém Megyei Jogú Város Önkormányzata,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság
EKR000409272022,,,Budaörs Város Önkormányzata,15730105213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Máriavölgy utca- és közvilágítás rekonstrukció,Építési beruházás,80188530.0,HUF,45233120-6,34928500-3|34928510-6|45233120-6,HU120,Igen,Nem,Igen,Nem,Igen,,2022-07-04,3.0,Nem,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság,13839129243,HUN_1215_Budapest_Vasas Utca 65-67.,Igen,60630000.0,HUF,80188530.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,14176/2022,,2022-07-07,Tájékoztató az eljárás eredményéről,-3 days,68723,Budaörs Város Önkormányzata,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság
EKR000576482022,,,Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház,15837501205,Nem,Nem,U - Egyéb típus:,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,GYEK ép. részleges külső homlokzati hőszig. csere,Építési beruházás,61925812.0,HUF,45000000-7,45000000-7,HU311,Igen,Nem,Igen,Nem,Igen,,2022-08-30,3.0,Nem,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság","11066901244,HU 11066901",HUN_1047_Budapest_Attila  Utca 34,Nem,,HUF,61925812.0,HUF,Igen,Ajánlattétel időpontjában nem ismert,,Nem,Nem,Nincs adat,19572/2022,,2022-09-14,Tájékoztató az eljárás eredményéről,-15 days,68739,Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság"
EKR000582852022,,,Nagykovácsi Nagyközség Önkormányzata,15730198213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Erdő u. - vízelvezető hálózat, járda, útburkolat",Építési beruházás,132545300.0,HUF,45000000-7,45000000-7|45220000-5|45221250-9|45213316-1|45232452-5|45233228-3,HU12,Igen,Nem,Igen,Nem,Igen,,2022-06-09,2.0,Nem,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság,13839129243,HUN_1215_Budapest_Vasas Utca 65-67.,Igen,,HUF,132545300.0,HUF,Igen,Még nem ismert,-,Nem,Nem,Nincs adat,12304/2022,,2022-06-14,Tájékoztató az eljárás eredményéről,-5 days,68746,Nagykovácsi Nagyközség Önkormányzata,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság
EKR000434182022,,,Nemesnép Község Önkormányzata,15436038120,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Szennyvízkezelés Nemesnép – VP-6-7.2.1.2-16,Építési beruházás,79905182.0,HUF,45000000-7,45000000-7|45232420-2|45252100-9,HU223,Igen,Nem,Igen,Igen,Igen,,2022-06-23,2.0,Nem,Z.E.H. Energetikai és Építőipari Kt,"14609190220,HU14609190",HUN_8341_Mihályfa_Petőfi Utca 29,Igen,79908756.0,HUF,79905182.0,HUF,Igen,Schmika-Plusz Kft. 14603716-2-02,"Schmika-Plusz Kft. 14603716-2-02 Felhívás III.1.3) M1. pontja szerinti ""MV-M"" jogosultságú szakember",Nem,Nem,Nincs adat,13415/2022,,2022-06-28,Tájékoztató az eljárás eredményéről,-5 days,68898,Nemesnép Község Önkormányzata,Z.E.H. Energetikai és Építőipari Kft.
EKR000658272022,,,Egyházasharaszti Önkormányzat,15331139102,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Szennyvízkezelés Egyházasharaszti VP-6-7.2.1.2-16,Építési beruházás,70913232.0,HUF,45000000-7,45252100-9|45232420-2|45000000-7,HU231,Igen,Nem,Igen,Igen,Igen,,2022-08-24,2.0,Nem,Z.E.H. Energetikai és Építőipari Kt,"14609190220,HU14609190",HUN_8341_Mihályfa_Petőfi Utca 29,Igen,70915224.0,HUF,70913232.0,HUF,Igen,Schmika-Plusz Kft. 14603716-2-02,"Schmika-Plusz Kft. 14603716-2-02 Felhívás III.1.3) M1.1. pontja szerinti ""MV-M"" jogosultságú szakember",Nem,Nem,Nincs adat,18567/2022,,2022-08-30,Tájékoztató az eljárás eredményéről,-6 days,68978,Egyházasharaszti Önkormányzat,Z.E.H. Energetikai és Építőipari Kft.
EKR000662372022,,,Somogysárd Község Önkormányzata,15731560214,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Szennyvízkezelés Somogysárd – VP-6-7.2.1.2-16,Építési beruházás,259789527.0,HUF,45000000-7,45232420-2|45252100-9|45000000-7,HU232,Igen,Nem,Igen,Igen,Igen,,2022-07-19,2.0,Nem,Z.E.H. Energetikai és Építőipari Kt,"14609190220,HU14609190",HUN_8341_Mihályfa_Petőfi Utca 29,Igen,259789698.0,HUF,259789527.0,HUF,Igen,Schmika-Plusz Kft. 14603716-2-02,"Schmika-Plusz Kft. 14603716-2-02 Felhívás III.1.3) M1.1. pontja szerinti ""MV-M"" jogosultságú szakember",Nem,Nem,Nincs adat,15711/2022,,2022-07-21,Tájékoztató az eljárás eredményéről,-2 days,68988,Somogysárd Község Önkormányzata,Z.E.H. Energetikai és Építőipari Kft.
EKR000166962018,,,Körösladány Város Önkormányzata,15725345204,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Út- és járda felújítás Körösladányban 2018,Építési beruházás,58702282.0,HUF,45233142-6,45233142-6,HU332,Igen,Nem,Igen,Nem,Igen,,2018-07-05,3.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1072_Budapest_Rákóczi  Út 42. ,Nem,59245139.0,HUF,58702282.0,HUF,Nem,,,Nem,Nem,Nincs adat,13015/2018,,2018-07-26,Tájékoztató az eljárás eredményéről,-21 days,69113,Körösladány Város Önkormányzata,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság
EKR000499882022,,,Bicske Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,15727048207|14605749244,Igen,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Bicske városi kerékpárút-hálózat fejlesztése II,Építési beruházás,123478906.0,HUF,45233162-2,45233162-2,HU211,Igen,Nem,Igen,Igen,Igen,,2022-08-29,5.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,,HUF,123478906.0,HUF,Igen,"RONEKO Kft. (10653386-2-07), a többi jelenleg nem ismert.","RONEKO Kft. (10653386-2-07),III.1.3) M.2.2.)",Nem,Nem,Nem,18718/2022,,2022-09-01,Tájékoztató az eljárás eredményéről,-3 days,69137,Bicske Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR000750842022,,,Leányfalu Nagyközség Önkormányzata,15731003213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Iciri – Piciri Bölcsőde építése,Építési beruházás,439079781.0,HUF,45000000-7,45262500-6|45310000-3|45421100-5|45350000-5|45321000-3,HU120,Igen,Nem,Igen,Igen,Igen,,2022-09-14,10.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,473406112.0,HUF,439079781.0,HUF,Igen,"Ara-Terv Bt. (4031 Debrecen, Ond utca 6.) asz: 22872339-2-09","Ara-Terv Bt. (4031 Debrecen, Ond utca 6.) asz: 22872339-2-09, M/1 feltétel",Nem,Nem,Nincs adat,20249/2022,,2022-09-21,Tájékoztató az eljárás eredményéről,-7 days,69274,Leányfalu Nagyközség Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000549512022,,,Hajdú-Bihar Megyei Kormányhivatal,15789312209,Nem,Nem,N - Központi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"Debrecen, Piac u. 42-48. alatti épület fejlesztése",Építési beruházás,308974800.0,HUF,45453100-8,45431200-9|45442100-8|45432100-5|45111100-9|45262500-6|45313100-5|45314300-4|45310000-3|45312200-9|45312100-8|45311000-0|45324000-4|45332200-5|45350000-5|45331000-6|45410000-4,HU321,Igen,Nem,Igen,Nem,Igen,,2022-06-23,5.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,340352884.0,HUF,308974800.0,HUF,Igen,"Ara-Terv Betéti Társaság (22872339-2-09), Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Kft. (27089152-2-09), Zs-Tervezőiroda Kft. (26350027-2-09), OTIS Felvonó Kft. (10385054-2-41), Szabó Tiborné e.v. (adószáma az ajánlatból nem derül ki)","Ara-Terv Betéti Társaság (22872339-2-09) - III.1.3.) M.2.1), Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Kft. (27089152-2-09) - III.1.3.) M.2.3), Zs-Tervezőiroda Kft. (26350027-2-09) - III.13.) M.2.2), OTIS Felvonó Kft. (10385054-2-41) - III.13.) M.2.4)",Nem,Nem,Nincs adat,13454/2022,,2022-06-28,Tájékoztató az eljárás eredményéről,-5 days,69322,Hajdú-Bihar Megyei Kormányhivatal,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000565992022,,,NYÍRVV Nyíregyházi Városüzemeltető és Vagyonkezelő Nonprofit Kft.,10363315215,Nem,Nem,N - Közjogi szervezet,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kátyúzás 2022.,Építési beruházás,120000000.0,HUF,45000000-7,45000000-7,HU323,Igen,Nem,Igen,Nem,Igen,,2022-05-31,3.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,120000000.0,HUF,Igen,nem ismert ,,Nem,Nem,Nincs adat,11337/2022,,2022-06-02,Tájékoztató az eljárás eredményéről,-2 days,69343,NYÍRVV Nyíregyházi Városüzemeltető és Vagyonkezelő Nonprofit Kft.,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000769992022,,,Őrtilos Község Önkormányzata,15398453114,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kerékpárforgalmi út kialakítása Őrtilos térségében,Építési beruházás,491993198.0,HUF,45233162-2,45233290-8|45233221-4|45233162-2|45221110-6,HU232,Igen,Nem,Igen,Igen,Igen,,2022-09-14,4.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,491993198.0,HUF,Igen,"Colas Közlekedésépítő Zrt., Székhely 1113 Budapest, Bocskai út 73.,  Adószám 26090575-2-43 ","Colas Közlekedésépítő Zrt., Székhely 1113 Budapest, Bocskai út 73.,  Adószám 26090575-2-43, A felhívás III.1.3) M.2.2. pontja szerinti alkalmassági követelmény",Nem,Nem,Nincs adat,20034/2022,,2022-09-18,Tájékoztató az eljárás eredményéről,-4 days,69400,Őrtilos Község Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
