Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000227492022,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,15735681241,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,„Arany J. u. megújítása II. ütem” kivitelezés,Építési beruházás,1394272151.0,HUF,45000000-7,45000000-7,HU11,Nem,Nem,Igen,Nem,Igen,,2022-04-11,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,1394272151.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,7764/2022,2022/S 080-214319,2022-04-25,Tájékoztató az eljárás eredményéről,-14 days,67502,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000099062022,,,Lébény Város Önkormányzata,15727952208,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Lébény, Széles utca (Fő utca) felújítása",Építési beruházás,26812532.0,HUF,45233120-6,45233120-6|45233220-7,HU221,Igen,Nem,Igen,Nem,Igen,,2022-04-12,3.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,26812532.0,HUF,Igen,,,Nem,Nem,Nincs adat,7790/2022,,2022-04-20,Tájékoztató az eljárás eredményéről,-8 days,67751,Lébény Város Önkormányzata,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000303372022,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,15735681241,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Déli Váci utca és környéke megújítása kivitelezés,Építési beruházás,1782571787.0,HUF,45000000-7,45000000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2022-04-28,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,1782571787.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,9034/2022,2022/S 093-252846,2022-05-13,Tájékoztató az eljárás eredményéről,-15 days,67813,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000129842022,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,15735681241,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Zöld utasvárók telepítése 3 - 2022,Építési beruházás,33917426.0,HUF,45000000-7,45000000-7,HU11,Nem,Nem,Igen,Nem,Igen,,2022-03-23,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,33917426.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,5868/2022,2022/S 067-176137,2022-04-05,Tájékoztató az eljárás eredményéről,-13 days,67914,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000240572022,,,ACÉLMAX Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság|Sajókeresztúr Község Önkormányzata,24794534205|14605749244|15726061205,Igen,Nem,N - Támogatott szervezet [Kbt. 5. § (2) bekezdés],KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Iparterület fejlesztés Sajókeresztúron – II. ütem,Építési beruházás,324101349.0,HUF,45000000-7,45233120-6|45110000-1,HU311,Igen,Nem,Igen,Igen,Igen,,2022-09-14,5.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,324101349.0,HUF,Igen,FABRICOM ELECTRICAL-PVV Kft. (adószám: 10797675-2-43),FABRICOM ELECTRICAL-PVV Kft. (adószám: 10797675-2-43) - III.1.3) M.2.2,Nem,Nem,Nincs adat,20069/2022,,2022-09-19,Tájékoztató az eljárás eredményéről,-5 days,68193,ACÉLMAX Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság|Sajókeresztúr Község Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000423762022,,,Dunakeszi Város Önkormányzata,15731247213,Nem,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Pálya-Rozmaring úti gyalogátkelőhely,Építési beruházás,17236381.0,HUF,45000000-7,45000000-7,HU120,Nem,Nem,Igen,Nem,Igen,,2022-05-24,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,17236381.0,HUF,Nem,,,Nem,Nem,Nincs adat,16015/2022,2022/S 153-436316,2022-08-10,Tájékoztató az eljárás eredményéről,-78 days,68244,Dunakeszi Város Önkormányzata,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000561112022,,,Ságvár Község Önkormányzata,15396183214,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Külterületi helyi közutak fejlesztése Ságváron,Építési beruházás,62956627.0,HUF,45233120-6,45112730-1|45233120-6|45233000-9|45232452-5|45233223-8|45233142-6|45233320-8|45233200-1,HU232,Igen,Nem,Igen,Igen,Igen,,2022-08-04,5.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,62956627.0,HUF,Igen,"Colas Közlekedésépítő Zártkörűen Működő Részvénytársaság, asz.: 26090575-2-43","Colas Közlekedésépítő Zártkörűen Működő Részvénytársaság, asz.: 26090575-2-43 -  Af alkalmassági követelményt előíró pontja:  III.1.3) M.1.2. pontja ",Nem,Nem,Nincs adat,17126/2022,,2022-08-10,Tájékoztató az eljárás eredményéről,-6 days,68597,Ságvár Község Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000499882022,,,Bicske Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,15727048207|14605749244,Igen,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Bicske városi kerékpárút-hálózat fejlesztése II,Építési beruházás,123478906.0,HUF,45233162-2,45233162-2,HU211,Igen,Nem,Igen,Igen,Igen,,2022-08-29,5.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,,HUF,123478906.0,HUF,Igen,"RONEKO Kft. (10653386-2-07), a többi jelenleg nem ismert.","RONEKO Kft. (10653386-2-07),III.1.3) M.2.2.)",Nem,Nem,Nem,18718/2022,,2022-09-01,Tájékoztató az eljárás eredményéről,-3 days,69137,Bicske Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR000750842022,,,Leányfalu Nagyközség Önkormányzata,15731003213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Iciri – Piciri Bölcsőde építése,Építési beruházás,439079781.0,HUF,45000000-7,45262500-6|45310000-3|45421100-5|45350000-5|45321000-3,HU120,Igen,Nem,Igen,Igen,Igen,,2022-09-14,10.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,473406112.0,HUF,439079781.0,HUF,Igen,"Ara-Terv Bt. (4031 Debrecen, Ond utca 6.) asz: 22872339-2-09","Ara-Terv Bt. (4031 Debrecen, Ond utca 6.) asz: 22872339-2-09, M/1 feltétel",Nem,Nem,Nincs adat,20249/2022,,2022-09-21,Tájékoztató az eljárás eredményéről,-7 days,69274,Leányfalu Nagyközség Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000549512022,,,Hajdú-Bihar Megyei Kormányhivatal,15789312209,Nem,Nem,N - Központi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"Debrecen, Piac u. 42-48. alatti épület fejlesztése",Építési beruházás,308974800.0,HUF,45453100-8,45431200-9|45442100-8|45432100-5|45111100-9|45262500-6|45313100-5|45314300-4|45310000-3|45312200-9|45312100-8|45311000-0|45324000-4|45332200-5|45350000-5|45331000-6|45410000-4,HU321,Igen,Nem,Igen,Nem,Igen,,2022-06-23,5.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,340352884.0,HUF,308974800.0,HUF,Igen,"Ara-Terv Betéti Társaság (22872339-2-09), Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Kft. (27089152-2-09), Zs-Tervezőiroda Kft. (26350027-2-09), OTIS Felvonó Kft. (10385054-2-41), Szabó Tiborné e.v. (adószáma az ajánlatból nem derül ki)","Ara-Terv Betéti Társaság (22872339-2-09) - III.1.3.) M.2.1), Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Kft. (27089152-2-09) - III.1.3.) M.2.3), Zs-Tervezőiroda Kft. (26350027-2-09) - III.13.) M.2.2), OTIS Felvonó Kft. (10385054-2-41) - III.13.) M.2.4)",Nem,Nem,Nincs adat,13454/2022,,2022-06-28,Tájékoztató az eljárás eredményéről,-5 days,69322,Hajdú-Bihar Megyei Kormányhivatal,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000565992022,,,NYÍRVV Nyíregyházi Városüzemeltető és Vagyonkezelő Nonprofit Kft.,10363315215,Nem,Nem,N - Közjogi szervezet,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kátyúzás 2022.,Építési beruházás,120000000.0,HUF,45000000-7,45000000-7,HU323,Igen,Nem,Igen,Nem,Igen,,2022-05-31,3.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,120000000.0,HUF,Igen,nem ismert ,,Nem,Nem,Nincs adat,11337/2022,,2022-06-02,Tájékoztató az eljárás eredményéről,-2 days,69343,NYÍRVV Nyíregyházi Városüzemeltető és Vagyonkezelő Nonprofit Kft.,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000769992022,,,Őrtilos Község Önkormányzata,15398453114,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kerékpárforgalmi út kialakítása Őrtilos térségében,Építési beruházás,491993198.0,HUF,45233162-2,45233290-8|45233221-4|45233162-2|45221110-6,HU232,Igen,Nem,Igen,Igen,Igen,,2022-09-14,4.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,491993198.0,HUF,Igen,"Colas Közlekedésépítő Zrt., Székhely 1113 Budapest, Bocskai út 73.,  Adószám 26090575-2-43 ","Colas Közlekedésépítő Zrt., Székhely 1113 Budapest, Bocskai út 73.,  Adószám 26090575-2-43, A felhívás III.1.3) M.2.2. pontja szerinti alkalmassági követelmény",Nem,Nem,Nincs adat,20034/2022,,2022-09-18,Tájékoztató az eljárás eredményéről,-4 days,69400,Őrtilos Község Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000866442022,,,Vecsés Város Önkormányzata,15730686213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Külterületi összekötő út építése Vecsésen,Építési beruházás,397454850.0,HUF,45000000-7,45000000-7|45111000-8|45233120-6|45221250-9,HU120,Igen,Nem,Igen,Nem,Igen,,2022-10-27,8.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,828145327.0,HUF,397454850.0,HUF,Igen,-,-,Nem,Nem,Nincs adat,23850/2022,,2022-11-06,Tájékoztató az eljárás eredményéről,-10 days,69722,Vecsés Város Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000684112022,,,Gyomaendrőd Város Önkormányzata,15725527204,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Belterületi vízrendezés Gyomaendrődön X. ütem,Építési beruházás,167441347.0,HUF,45231300-8,45231300-8,HU332,Igen,Nem,Igen,Igen,Igen,,2022-06-16,3.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,200393701.0,HUF,167441347.0,HUF,Nem,,,Nem,Nem,Nincs adat,12678/2022,,2022-06-20,Tájékoztató az eljárás eredményéről,-4 days,69797,Gyomaendrőd Város Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000941532022,,,Ostoros Községi Önkormányzat,15728953210,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Külterületi helyi közutak fejlesztése,Építési beruházás,52782475.0,HUF,45233142-6,45233223-8|45233228-3|45233222-1|45233220-7|45233142-6|45233229-0,HU312,Igen,Nem,Igen,Igen,Igen,,2022-10-10,9.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,90097158.0,HUF,52782475.0,HUF,Nem,,,Nem,Nem,Nincs adat,22448/2022,,2022-10-14,Tájékoztató az eljárás eredményéről,-4 days,69958,Ostoros Községi Önkormányzat,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000974172022,,,Dabas Város Önkormányzata,15730363213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Bartók Béla út 2. ütemű felújítása,Építési beruházás,49367744.0,HUF,45215400-1,45233220-7,HU120,Igen,Nem,Igen,Nem,Igen,,2022-08-09,5.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,54820783.0,HUF,49367744.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,17246/2022,,2022-08-14,Tájékoztató az eljárás eredményéről,-5 days,70055,Dabas Város Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000736732022,,,Szomor Község Önkormányzata,15730019111,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Külterületi helyi közút fejlesztése Szomoron,Építési beruházás,182397858.0,HUF,45000000-7,45000000-7,HU212,Igen,Nem,Igen,Igen,Igen,,2022-10-03,5.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,182397858.0,HUF,Igen,"nem ismert; V.2.9) folyt: Őrzés-védelmi feladatok Minősítési-, minőségi-, labor- és egyéb vizsgálatokkal kapcsolatos munkarészek Tanácsadási feladatok Monitoring tevékenység Kivitelezést elősegítő részfeladatok Egyéb általános feladatok Contract manageri ",nem,Nem,Nem,Nincs adat,21814/2022,,2022-10-09,Tájékoztató az eljárás eredményéről,-6 days,70056,Szomor Község Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000993542022,,,Hosszúpályi Nagyközség Önkormányzata,15728551209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Mezőgazdasági út felújítása,Építési beruházás,79730374.0,HUF,45200000-9,45200000-9,HU321,Igen,Nem,Igen,Igen,Igen,,2022-10-11,15.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,79730374.0,HUF,Nem,,,Nem,Nem,Nincs adat,22388/2022,,2022-10-14,Tájékoztató az eljárás eredményéről,-3 days,70090,Hosszúpályi Nagyközség Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000878962018,,,Veszprém Megyei Jogú Város Önkormányzata,15734202219,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Török I. – Aulich L. utcák összekötés  kivitelezés,Építési beruházás,54213598.0,HUF,45000000-7,45000000-7,HU213,Igen,Nem,Igen,Nem,Igen,,2019-02-12,3.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.  ,Nem,27200000.0,HUF,54213598.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,3518/2019,,2019-02-27,Tájékoztató az eljárás eredményéről,-15 days,70234,Veszprém Megyei Jogú Város Önkormányzata,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR001118632022,,,Kiskunhalas Város Önkormányzata,15724904203,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Fazekas Mihály utca felújítása ,Építési beruházás,69854096.0,HUF,45233000-9,45233221-4|45232452-5|45233120-6,HU331,Igen,Nem,Igen,Nem,Igen,,2022-10-27,8.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,69854096.0,HUF,Igen,Jelenleg nem ismert.,,Nem,Nem,Nem,23606/2022,,2022-11-02,Tájékoztató az eljárás eredményéről,-6 days,70333,Kiskunhalas Város Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR001215872022,,,Fóti Közszolgáltató Közhasznú Nonprofit Kft.,14539262213,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Fót, Járdaépítés - felújítás",Építési beruházás,89169917.0,HUF,45000000-7,45000000-7,HU120,Nem,Nem,Igen,Nem,Igen,,2022-09-20,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,89169917.0,HUF,Igen,Még nem ismert.,,Nem,Nem,Nincs adat,20426/2022,2022/S 186-525576,2022-09-27,Tájékoztató az eljárás eredményéről,-7 days,70521,Fóti Közszolgáltató Közhasznú Nonprofit Kft.,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR001357862022,,,Fóti Közszolgáltató Közhasznú Nonprofit Kft.,14539262213,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,"Fót, Alagi utca csapadékvíz elvezetés kiépítése",Építési beruházás,36172315.0,HUF,45000000-7,45000000-7,HU120,Nem,Nem,Igen,Nem,Igen,,2022-10-25,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,36172315.0,HUF,Igen,Még nem ismert.,,Nem,Nem,Nincs adat,23432/2022,2022/S 211-606057,2022-11-03,Tájékoztató az eljárás eredményéről,-9 days,70618,Fóti Közszolgáltató Közhasznú Nonprofit Kft.,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000895202022,,,Mór Városi Önkormányzat,15727220207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Mór - Tábor utca felújítása,Építési beruházás,77616723.0,HUF,45233142-6,45232451-8|45233142-6,HU211,Igen,Nem,Igen,Nem,Igen,,2022-07-26,4.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,,HUF,77616723.0,HUF,Nem,,,Nem,Nem,Nincs adat,16174/2022,,2022-07-28,Tájékoztató az eljárás eredményéről,-2 days,70712,Mór Városi Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR000916932022,,,Dél-Kom Dél-Dunántúli Kommunális Szolgáltató Nonprofit Korlátolt Felelősségű Társaság,11541587202,Nem,Nem,N - Közjogi szervezet,KL - Környezetvédelem,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Kökény RHK - útépítés, útjavítás 2",Építési beruházás,68881764.0,HUF,45233228-3,45233228-3,HU231,Igen,Nem,Igen,Nem,Igen,,2022-11-02,7.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,68881764.0,HUF,Igen,Nem ismert.,,Nem,Nem,Nincs adat,24031/2022,,2022-11-07,Tájékoztató az eljárás eredményéről,-5 days,70742,Dél-Kom Dél-Dunántúli Kommunális Szolgáltató Nonprofit Korlátolt Felelősségű Társaság,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000918512022,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,15735681241,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Egyedi keretszerződés,Építési beruházás,300000000.0,HUF,45200000-9,45200000-9,HU110,Nem,Nem,Igen,Nem,Igen,,2022-07-07,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,300000000.0,HUF,Igen,Még nem ismert.,,Nem,Nem,Nincs adat,14641/2022,2022/S 138-393421,2022-07-20,Tájékoztató az eljárás eredményéről,-13 days,70746,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000175562018,,,Győrladamér Község Önkormányzata,15728180208,Nem,Nem,N - Közjogi szervezet,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Útfelújítás,Építési beruházás,104592706.0,HUF,45233100-0,45233000-9,HU221,Igen,Nem,Igen,Igen,Igen,,2018-10-01,4.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.  ,Nem,,HUF,104592706.0,HUF,Igen,Az ajánlat adásakor még nem ismert.,Nem releváns.,Nem,Nem,Nincs adat,19225/2018,,2018-10-30,Tájékoztató az eljárás eredményéről,-29 days,70764,Győrladamér Község Önkormányzata,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000940982022,,,Balatonkeresztúr Község Önkormányzata,15396530214,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Keszeg utca felújítása,Építési beruházás,22489766.0,HUF,45233142-6,45233142-6,HU232,Igen,Nem,Igen,Nem,Igen,,2022-09-13,6.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,27632500.0,HUF,22489766.0,HUF,Igen,nem ismertek,,Nem,Nem,Nincs adat,19875/2022,,2022-09-15,Tájékoztató az eljárás eredményéről,-2 days,70777,Balatonkeresztúr Község Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
